lat,lon
63.44915384584574,10.41336849119294
63.449148915080926,10.4134003641424
63.44914745718648,10.41343324933696
63.44914811567881,10.413466316728943
63.44915241535891,10.413499431810044
63.44915853398448,10.413526331769289
63.44916787298186,10.413551154609312
63.44917934564063,10.41357186940317
63.449191137947054,10.413584667796526
63.44920488052372,10.413591186081112
63.44921919495916,10.4135909828349
63.449233333396585,10.413584226674
63.44924840666621,10.413574352504158
63.449264005746926,10.413563030945664
63.44928028196003,10.413554134179057
63.44929542623252,10.413547608809214
63.44931022919896,10.413544868777045
63.44932539649528,10.413546924891694
63.44933976713832,10.413553492000402
63.44935334439796,10.41356492337573
63.449365278171136,10.413582261300965
63.449376506847365,10.413603776453009
63.44938622771873,10.413628813737134
63.44939464257388,10.413657482982238
63.44940164531274,10.41368830328344
63.449409247605445,10.413720824092072
63.44941729237251,10.41375349645262
63.44942535385722,10.413784978381148
63.44943458264025,10.413816138748192
63.449444616592594,10.413847800317242
63.44945510809303,10.413877587656511
63.44946559657512,10.413906856129422
63.449475815302016,10.413935563122108
63.449486291998205,10.41396412942176
63.4494961392536,10.41399394742758
63.44950561202816,10.414022799142709
63.44951479119721,10.41405214181934
63.44952440351612,10.414083038997624
63.44953327180507,10.414111325531875
63.44954245262703,10.414141082850296
63.44955145853795,10.414169497334186
63.44956047705223,10.414198000747376
63.44956958878473,10.41422742355586
63.44957850916702,10.414256089218854
63.44958763295492,10.414285904885986
63.44959659883688,10.414313902076453
63.44960496983626,10.414340847687477
63.4496140322153,10.414368812406162
63.44962300056764,10.414396684523265
63.44963158758498,10.414423390710324
63.44964055319746,10.414450692481056
63.44964955746446,10.41447793508716
63.44965865192235,10.414505272158545
63.44966738615566,10.414531393317583
63.44967597454743,10.414557761630748
63.44968543937188,10.414584981370773
63.449694383604445,10.414611213903946
63.44970260189914,10.414636650286884
63.44971186577937,10.414662733248395
63.44972065511536,10.41468889008339
63.44972979315953,10.414713685406571
63.44973854493695,10.41473902683981
63.44974712510913,10.414764975165111
63.44975489956402,10.414791537935344
63.44976275982603,10.41481809614928
63.44977037692298,10.41484462305349
63.44977855765909,10.414870969413222
63.44978574516352,10.41489761373646
63.449793938512,10.414923496782489
63.4498016304566,10.414949110810896
63.44980943671187,10.414975749453228
63.44981779371549,10.415001743563804
63.44982591579159,10.415027855407004
63.44983413627818,10.4150534763399
63.44984219391811,10.415078773414786
63.44985134540108,10.415103542581717
63.44985989020657,10.415129086612817
63.44986844432759,10.41515376313546
63.44987675993682,10.415179713794403
63.44988517507045,10.415204903654754
63.4498931948823,10.415230406287913
63.44990136410201,10.41525579424144
63.44990936884013,10.415281959292695
63.44991718304549,10.41530789431453
63.4499252017614,10.41533323936044
63.44993263353582,10.415359228957048
63.44994010177288,10.41538492171307
63.44994828799771,10.415410687265826
63.44995630726159,10.41543594864206
63.44996449046808,10.415460807746625
63.44997312463801,10.41548617688992
63.44998125382877,10.415510616801264
63.44998969199521,10.415536063539763
63.44999814741829,10.415560911370209
63.45000578700008,10.41558595597969
63.45001395567182,10.41561147816478
63.450021769050736,10.415636771838113
63.45002972416589,10.415661600632236
63.45003784979933,10.41568593575209
63.450046227652855,10.4157111866316
63.45005396921143,10.415735977407651
63.45006197065273,10.41576134079958
63.450069278244,10.415786726779563
63.450077399763146,10.415811617323811
63.45008505414019,10.41583632167952
63.45009292893695,10.41586198377552
63.45010075300582,10.415887531501635
63.45010877172172,10.415912100723787
63.45011680195404,10.41593782300065
63.45012568148991,10.415961017603983
63.45013351680569,10.415986337863403
63.45014204103976,10.41601079128691
63.45014982646308,10.416036154172566
63.45015761818361,10.416061867294244
63.45016548146396,10.416087840485822
63.45017286251948,10.416112885034574
63.45018083024699,10.41613794256422
63.4501887039478,10.41616224170635
63.45019685096115,10.416186708365048
63.45020492806758,10.416211673044744
63.450213123886414,10.416236714432848
63.450221145072696,10.416261303766484
63.45022901245834,10.416286422397755
63.45023717702478,10.41631121909313
63.45024468061954,10.416336538841929
63.45025240189416,10.41636167527356
63.45026044473882,10.416386411272583
63.45026780386645,10.416411002412424
63.45027538531824,10.416436448583523
63.45028322365236,10.416461142258555
63.45029070148343,10.416485642075662
63.45029911084986,10.41651075540726
63.45030686420332,10.416535609185011
63.45031436067444,10.41656064141417
63.45032240077026,10.416584923654945
63.45033030708891,10.416610815269946
63.45033814597101,10.416635253276286
63.4503462765362,10.416659606722147
63.45035433390663,10.416684926789012
63.4503620148828,10.416709907002046
63.45036992695965,10.416734226098487
63.45037743631262,10.41675979325924
63.45038521186346,10.416784823213373
63.45039315217438,10.416810382509846
63.450400823008565,10.416835058568097
63.45040882554581,10.416860161604856
63.450416587397335,10.416884160593687
63.4504242160017,10.41690966161773
63.45043202363139,10.416935335051374
63.45043995928005,10.41696024736109
63.45044730388192,10.416984644976196
63.45045595011624,10.417009426223474
63.45046407080894,10.417032506575447
63.45047177316502,10.417056866903376
63.45048029438972,10.417081124376995
63.45048774289079,10.417106025008302
63.450496146777496,10.4171296562759
63.45050321668342,10.417154643333191
63.45051098619759,10.41717985321836
63.45051811888679,10.417205029837566
63.450526138977125,10.417229461473642
63.4505341212304,10.417253743446192
63.45054189897313,10.417278373764164
63.45054959337912,10.41730278697969
63.45055696155279,10.417327488983132
63.45056519986196,10.417351801132524
63.4505731615528,10.417375455128116
63.450581132298645,10.417400084932924
63.45058912633782,10.41742375122211
63.45059682157026,10.417448222158024
63.4506052325896,10.417472301339387
63.45061322361043,10.41749681714756
63.45062115022204,10.41752207507132
63.45062880158074,10.417547269175223
63.45063666787943,10.41757193587118
63.45064419806433,10.417596291547476
63.450651399286045,10.41762084279399
63.45065893907394,10.41764594125863
63.45066698328405,10.417670622137866
63.45067530740033,10.417695000742484
63.45068399640345,10.417718999775952
63.450691552909,10.41774333037472
63.45069982439297,10.41776810399493
63.45070682082566,10.417794524779993
63.45071432881318,10.417820914387336
63.45072160268168,10.417847376345488
63.45072937438773,10.41787245595427
63.45073744547544,10.417895840380409
63.45074611939584,10.417920029047718
63.45075497863876,10.417944981399671
63.45076311660607,10.417969571082788
63.450770376766265,10.417994272209777
63.45077853447856,10.418018740512624
63.4507863728037,10.418043620901656
63.450794608094526,10.418068306953677
63.45080196036801,10.418093189721706
63.450809589529335,10.41811762971034
63.450817525178,10.418142364808324
63.45082507867419,10.418167360516506
63.450832678775,10.41819205077869
63.45084117286159,10.418216191737343
63.45084968832809,10.41824075162054
63.45085722509764,10.418265540066503
63.4508649088047,10.418290362890575
63.45087221146421,10.418315310138324
63.45088009748991,10.418339700649607
63.45088791444413,10.418364288017736
63.45089613903601,10.41838899512876
63.450905710239006,10.418413500797726
63.450913905779366,10.41843710452216
63.4509226534425,10.41846123095625
63.45093141645785,10.418485795348063
63.45093856820033,10.418510817489452
63.45094659103052,10.418536332418878
63.45095321517425,10.418561457489972
63.45095988770127,10.4185868659699
63.4509673240032,10.418611984547702
63.45097424669316,10.418637183956871
63.45098271171923,10.418661425127636
63.45099162140257,10.418685221136448
63.45100063375442,10.418709479667688
63.45100862217912,10.418733975920205
63.45101576418386,10.418759400554826
63.45102249812872,10.418785107832871
63.45102963177013,10.418811021942515
63.45103770202241,10.418835161908769
63.45104663734369,10.418859352412236
63.45105586585722,10.41888316397876
63.45106383084487,10.418907952870724
63.45107234973396,10.418932972557714
63.45107962990863,10.418958314532183
63.45108749921668,10.418984230791184
63.45109558811798,10.419009181705196
63.451104147997206,10.419033510221318
63.45111235134394,10.41905767181561
63.45112043846658,10.419083271685178
63.4511290544007,10.419108951469246
63.45113662243165,10.4191347879786
63.45114376676303,10.41916081392786
63.45115131327032,10.419186986582288
63.45115873270189,10.419211960107935
63.45116720786995,10.41923666284432
63.45117533405136,10.419261634771974
63.45118347654618,10.419286403685108
63.4511920131231,10.419311373308368
63.45120002169702,10.419336347073523
63.45120877046508,10.419360654346312
63.45121668883913,10.419385873474234
63.45122527407781,10.419411476751408
63.45123361683414,10.419436535306444
63.451242245245865,10.419462123311764
63.45125121799097,10.419486414164249
63.45126099945373,10.419510894197575
63.45126949106995,10.419536077386978
63.45127548536864,10.419562352211932
63.451279127643375,10.419589532277085
63.45128188224749,10.419617101568702
63.4512851023498,10.419643510524134
63.45128982242366,10.419667795296784
63.45129614871287,10.419691354329457
63.45130378815092,10.41971413114015
63.45131365774743,10.41973594936643
63.45132359465472,10.419758966118303
63.45133262784749,10.419784068023144
63.45134150888354,10.419809787542423
63.45134942657488,10.419835748443829
63.45135608649852,10.419862410647244
63.451362685148055,10.419888975929217
63.451369227329465,10.419915500727516
63.45137766699609,10.419939626694903
63.451386710052354,10.41996378659092
63.45139528226546,10.419988164081124
63.45140260589166,10.420013738479728
63.45141010839047,10.420039500024783
63.451418691850485,10.420064787782216
63.45142728489552,10.420090442978726
63.45143597416814,10.420115849803652
63.45144388171748,10.420142434046904
63.45145078110513,10.420169131437763
63.45145774148841,10.42019573809614
63.45146513008979,10.420221135375602
63.45147431364263,10.420245461694735
63.4514834201649,10.420269481943794
63.45149300835504,10.42029353609005
63.451502447146304,10.420318175956266
63.45151129514231,10.42034308983039
63.45151991410376,10.420368799789651
63.45152822930875,10.42039551372943
63.45153425142828,10.420422954377374
63.45153939848954,10.420450483060876
63.45154380850975,10.42047722949387
63.451550202927216,10.42050235423589
63.45155887108941,10.42052582675719
63.45156909214294,10.420546768451636
63.45158007654918,10.420568329936229
63.45159057092423,10.420592184003588
63.45159906733745,10.420617181953236
63.451605723838505,10.420643356333748
63.45161242583926,10.42067086909018
63.45161847304874,10.420697996446902
63.45162581695891,10.420724138598178
63.451634278418666,10.420749381950143
63.45164324580981,10.420774247655212
63.45165175702728,10.42080036570824
63.45166069906795,10.420825092192135
63.45166921110289,10.420850721436388
63.45167850829266,10.420876453992909
63.451687092848616,10.420903432679523
63.4516952744022,10.42093026343655
63.45170202013296,10.420957845681873
63.451709324427405,10.42098549130547
63.4517159277392,10.4210129919468
63.45172351290101,10.421036820728808
63.45173187484537,10.421061033159775
63.451741395733706,10.421084495868664
63.451751519876936,10.421109065925268
63.45176118867294,10.421134212390491
63.45177049394755,10.42115991815211
63.45177801441268,10.42118637036554
63.451784675288536,10.42121390794059
63.45179013651774,10.42124207993844
63.45179788547844,10.42126756315113
63.45180637969977,10.421292276882802
63.451815666469074,10.421316919142305
63.451824592331086,10.421342656751698
63.45183271371549,10.421368548665312
63.45183987764811,10.42139522168697
63.45184699415866,10.42142212777044
63.45185446746221,10.421447952018394
63.45186385895716,10.421471076927366
63.45187358230788,10.421494729487012
63.451883040691406,10.42151937561125
63.45189064092697,10.421545312838973
63.451897308656974,10.421572356217142
63.45190446519646,10.421598452771674
63.45191154620557,10.421623965379297
63.451919944064585,10.421648699518515
63.45192958968405,10.421672548421228
63.45193957895417,10.42169604786879
63.45194920895192,10.42172163508952
63.45195679356577,10.421748206625152
63.451962202836384,10.421775563704124
63.45196788461106,10.421803156435262
63.45197442390887,10.421829101995712
63.45198218178086,10.421853043527037
63.45199026889453,10.42187721458536
63.45199958527232,10.421901670746598
63.45200904750064,10.421926123301374
63.45201851493021,10.421950139144752
63.452027731936326,10.421975885848044
63.45203639201368,10.4220009355436
