x,y,salinity
2784.0787853814845,1448.2000411073495,21.058256149291992
2808.7084842408053,1469.825508771548,21.27129364013672
2832.4888831394596,1491.64083330772,21.468427658081055
2856.269282038114,1513.6456245011664,21.652414321899414
2880.0496809367687,1535.8398781019457,21.82570457458496
2904.679379796089,1557.8435954472063,21.990224838256836
2928.4597786947443,1579.6576053788665,22.14800453186035
2952.6648275737316,1601.6608628019815,22.299793243408203
2976.445226472386,1623.664002120767,22.446496963500977
3000.6502753513737,1645.287025833785,22.58828353881836
3024.4306742500285,1667.6690726569177,22.725250244140625
3048.6357231290162,1689.101655067059,22.857873916625977
3072.4161220276706,1711.2932578547352,22.986692428588867
3096.621170906658,1733.1047419203157,23.111909866333008
3120.401569805312,1755.1059049685002,23.233943939208984
3144.181968703967,1777.1067393940002,23.352766036987305
3168.8116675632878,1799.1067656374512,23.468067169189453
3192.592066461942,1821.1069369460752,23.57993507385254
3216.372465360597,1843.1067796292389,23.688615798950195
3240.1528642592516,1864.7267545419336,23.79427146911621
3264.7825631185724,1886.535671766672,23.897430419921875
3288.5629620172267,1908.7242936369614,23.998212814331055
3312.7680108962145,1930.5327961909377,24.09722328186035
2398.4966032390143,1051.0826337069939,15.357779502868652
2422.2770021376696,1073.093712257943,15.350509643554688
2446.0574010363234,1094.9146453459348,15.516494750976562
2469.837799934978,1116.7352526703705,15.872228622436523
2494.467498794299,1138.7450448090913,16.3276424407959
2518.2478976929533,1160.754805938088,16.78885841369629
2542.028296591608,1182.5744273162302,17.24355697631836
2565.808695490263,1204.5835326627716,17.683801651000977
2590.4383943495836,1226.5919825301526,18.107242584228516
2614.218793248238,1248.6004248060594,18.51954460144043
2637.9991921468923,1270.6085384793519,18.92095375061035
2662.20424102588,1292.6161513075647,19.307950973510742
2686.4092899048674,1314.6234296630514,19.67247200012207
2710.189688803522,1336.250949381607,20.009084701538086
2733.9700877021764,1358.257745599603,20.31635284423828
2758.5997865614972,1380.0740471019076,20.595727920532227
2782.3801854601516,1402.2699784894915,20.84993553161621
2806.160584358807,1424.0859875940537,21.082643508911133
2829.940983257461,1445.901670921295,21.29688262939453
2854.570682116782,1467.71663729331,21.495460510253906
2878.351081015436,1489.7214543663492,21.680757522583008
2902.1314799140905,1511.7259428266232,21.85498046875
2926.3365287930787,1533.540110018965,22.019916534423828
2950.541577672066,1555.7335192542728,22.17748260498047
2974.3219765707204,1577.5472305971668,22.328784942626953
2998.1023754693747,1599.5504001450026,22.474754333496094
3022.7320743286955,1621.3630263476873,22.615543365478516
3046.51247322735,1643.3655342076206,22.751405715942383
3070.292872126005,1665.367713448325,22.882598876953125
3094.4979210049923,1687.3693391882177,23.009685516357422
3118.278319903647,1708.9913045914068,23.133331298828125
3142.4833687826344,1731.1820425578771,23.25419807434082
3166.688417661622,1752.9928952540854,23.37226104736328
3190.468816560277,1774.993425414537,23.48716163635254
3214.6738654392643,1796.9933874483538,23.599191665649414
3238.4542643379186,1818.8034877507557,23.708314895629883
3262.6593132169064,1840.6130169392416,23.81496810913086
3286.439712115561,1862.8019963742383,23.91920280456543
3310.6447609945485,1884.8006277350369,24.021360397338867
3334.8498098735363,1906.6091606658163,24.12175178527832
2395.948703357016,1004.9572499125679,17.380760192871094
2419.7291022556706,1026.9686902267647,16.9625186920166
2443.9341511346584,1048.979662181495,16.802671432495117
2468.1392000136457,1070.9902996727285,16.825428009033203
2491.9195989123004,1092.810934196231,16.98923683166504
2515.6999978109548,1114.6312429550367,17.285573959350586
2539.9050466899425,1136.6408858013888,17.630910873413086
2564.1100955689303,1158.8400040172546,17.97915267944336
2587.890494467584,1180.659325410001,18.316171646118164
2612.520193326905,1202.6678075329933,18.642601013183594
2636.3005922255597,1224.4864701541608,18.95850944519043
2660.5056411045475,1246.304640934705,19.26599884033203
2683.861390022869,1268.312620789572,19.567235946655273
2708.4910888821896,1290.3197620920048,19.862438201904297
2732.2714877808444,1312.3269127978906,20.14867401123047
2756.0518866794987,1334.1439364921814,20.422529220581055
2780.256935558486,1356.1502506845497,20.680814743041992
2804.461984437474,1377.9664348783808,20.92228126525879
2828.242383336128,1400.162062222366,21.147212982177734
2852.022782234783,1421.9777727451924,21.35683250427246
2875.803181133437,1443.982948762338,21.552282333374023
2900.432879992758,1465.6078258325715,21.7358341217041
2924.2132788914123,1487.8021299784068,21.90870475769043
2947.9936777900675,1509.6165287313215,22.072444915771484
2972.198726669055,1531.6201831451756,22.228893280029297
2996.4037755480426,1553.4337189848854,22.378856658935547
3020.184174446697,1575.2471331543552,22.523313522338867
3044.8138733060177,1597.0597958575513,22.6627140045166
3068.594272204672,1619.2521122187036,22.797191619873047
3092.374671103327,1641.254318753844,22.927249908447266
3116.155070001981,1663.2561966686037,23.05318832397461
3139.9354689006354,1685.0679704209897,23.175506591796875
3164.5651677599562,1707.0687374839924,23.295019149780273
3188.3455666586106,1728.8798524220404,23.41176414489746
3212.1259655572653,1750.6906415687781,23.525592803955078
3236.755664416586,1772.6904022186077,23.63667869567871
3260.5360633152404,1794.5005325454244,23.74518394470215
3284.3164622138956,1816.8796379030125,23.851280212402344
3308.5215110928834,1838.499101823658,23.955440521240234
3332.7265599718708,1860.4977651300085,24.057641983032227
3356.506958870525,1882.875870133179,24.15830421447754
2177.6786134657946,761.6603567440344,27.70243263244629
2393.8254534553503,959.2113045754783,19.49291229248047
2418.030502334338,981.2229701504258,18.838706970214844
2441.8109012329924,1003.2344349333163,18.381193161010742
2465.591300131647,1024.676124008433,18.113370895385742
2490.220998990968,1046.876471163329,18.020954132080078
2514.0013978896227,1068.886947123707,18.050413131713867
2537.781796788277,1090.7072830817042,18.19733428955078
2561.5621956869313,1112.5272932738635,18.431354522705078
2586.191894546252,1134.7262924474037,18.68912124633789
2609.9722934449064,1156.5456424549568,18.948261260986328
2633.752692343561,1178.554472382926,19.201292037963867
2658.382391202882,1200.183045314244,19.447877883911133
2682.1627901015363,1222.3810178072174,19.691240310668945
2705.943189000191,1244.3888574740824,19.931560516357422
2729.723587898846,1266.0167685897602,20.16937828063965
2754.3532867581666,1288.213409113177,20.403173446655273
2778.133685656821,1309.8406643307815,20.63201332092285
2801.9140845554753,1332.0369836266982,20.853939056396484
2825.6944834541296,1353.8533829669036,21.06758689880371
2850.3241823134504,1375.8588826767589,21.27174186706543
2874.104581212105,1397.8644146021609,21.465845108032227
2897.8849801107594,1419.869617916184,21.65018653869629
2922.5146789700802,1441.6843198275772,21.824993133544922
2946.2950778687346,1463.878648538296,21.991355895996094
2970.0754767673893,1485.5032888282597,22.150020599365234
2994.280525646377,1507.5069737498093,22.30253791809082
3017.6362745646984,1529.3209490340912,22.448972702026367
3042.265973424019,1551.3237655506312,22.590238571166992
3066.0463723226735,1573.5164410131854,22.72691535949707
3090.6760711819943,1595.3288027454437,22.8588924407959
3114.456470080648,1617.3310351590087,22.986738204956055
3138.236868979303,1639.1431633097131,23.110788345336914
3162.441917858291,1661.3342927065735,23.2316951751709
3186.2223167569455,1682.955990752798,23.349626541137695
3210.4273656359333,1704.9566813418874,23.464942932128906
3234.207764534588,1726.7674976810908,23.57738494873047
3257.9881634332423,1748.7677567375997,23.68746566772461
3282.1932123122297,1770.7674511552227,23.795019149780273
3306.3982611912174,1792.766811076992,23.900487899780273
3330.6033100702048,1814.765836501957,24.004058837890625
3354.808358949192,1836.5747646861498,24.10589027404785
3378.164107867514,1858.5736180066053,24.20618438720703
2103.789516887832,649.863871424911,28.27916717529297
2127.5699157864865,671.8799801324856,28.187278747558594
2151.350314685141,693.8957602579903,28.06496810913086
2175.5553635641286,715.7212834453727,27.90378761291504
2199.7604124431164,737.736306600579,27.689130783081055
2223.5408113417707,759.561266402753,27.39824104309082
2247.7458602207585,781.5756250272435,26.98770523071289
2271.9509090997462,803.3998219602577,26.380266189575195
2295.7313079984006,825.4136230872056,25.514488220214844
2319.5117068970553,847.4270956256202,24.51841926574707
2344.141405756376,869.4400078971217,23.611900329589844
2368.3464546353634,891.2628771191442,22.43395233154297
2391.7022035536847,913.275478182207,21.532899856567383
2415.4826024523395,935.0978132169678,20.732419967651367
2439.6876513313273,957.1095122395108,20.076520919799805
2463.8927002103146,978.9310609944899,19.606327056884766
2488.0977490893024,1000.7522781696382,19.282373428344727
2512.3027979682897,1022.7629766863263,19.0998477935791
2536.083196866944,1044.5836684416408,19.034854888916016
2560.2882457459323,1066.593702403204,19.066362380981445
2583.6439946642536,1088.4138833292889,19.188669204711914
2607.424393562908,1110.4234036271753,19.36338233947754
2632.0540924222287,1132.622099324306,19.554452896118164
2655.8344913208834,1154.4411507618843,19.750415802001953
2680.0395401998708,1176.639325556106,19.94578742980957
2704.2445890788586,1198.4575600143203,20.138126373291016
2728.024987977513,1220.6552256382495,20.330299377441406
2751.805386876167,1242.283163850452,20.523075103759766
2776.435085735488,1264.2900366559356,20.71540069580078
2800.2154846341427,1286.107116160658,20.905824661254883
2823.995883532797,1307.9238698901295,21.092599868774414
2847.776282431452,1329.9300907854818,21.274934768676758
2871.981331310439,1351.9358029103466,21.452531814575195
2896.1863801894274,1373.7513904973655,21.62474250793457
2920.3914290684147,1395.946223721898,21.791187286376953
2943.747177986736,1417.7615231073537,21.951955795288086
2968.376876846057,1439.386141229749,22.106897354125977
2992.157275744711,1461.390382964894,22.25638771057129
3015.937674643366,1483.5840790111552,22.401071548461914
3040.1427235223537,1505.587461448635,22.541181564331055
3064.347772401341,1527.2109493142063,22.676870346069336
3088.1281712999953,1549.4036507571775,22.808603286743164
3112.333220178983,1571.0264797405302,22.9364013671875
3135.688969097305,1593.4085076990036,23.060789108276367
3160.3186679566256,1615.2202383201159,23.182031631469727
3184.523716835613,1637.2216225811796,23.300464630126953
3208.3041157342673,1658.843350552277,23.416166305541992
3232.0845146329216,1680.8442956705014,23.52952766418457
3256.28956351191,1702.844685206691,23.64019012451172
3280.069962410564,1724.6552029460343,23.748414993286133
3304.699661269885,1746.6546950679638,23.854602813720703
3328.4800601685397,1768.6543182957855,23.959001541137695
3352.260459067194,1790.6536128953792,24.0617733001709
3376.465507946182,1812.4625758085338,24.162914276123047
3400.6705568251696,1834.2712071061499,24.26238250732422
2101.6662669861666,604.1134960931184,28.315135955810547
2125.871315865154,625.9400414372432,28.24827003479004
2149.6517147638083,648.1460105544485,28.163816452026367
2173.432113662463,669.7821489436614,28.051769256591797
2197.6371625414504,691.9873672883117,27.900941848754883
2221.8422114204386,713.6227576341439,27.70060920715332
2245.622610319093,735.6375748607347,27.435588836669922
2269.4030092177472,757.6520635013302,27.079792022705078
2293.608058096735,779.4762937321017,26.589365005493164
2317.8131069757223,801.4900168959115,25.92500114440918
2341.593505874377,823.5035153214295,25.11422348022461
2365.798554753365,845.5165725049795,24.299274444580078
2390.003603632352,867.3394750238782,23.328603744506836
2413.784002531007,889.3519832259395,22.46308708190918
2437.5644014296613,910.9845280884512,21.754926681518555
2461.344800328316,933.1861978945135,21.119749069213867
2485.974499187637,955.1974671895484,20.64959716796875
2509.754898086291,977.0188434904771,20.30348014831543
2533.5352969849455,998.6500823701081,20.06555938720703
2557.740345863933,1020.8502930191657,19.929285049438477
2581.945394742921,1042.860357544393,19.879352569580078
2605.725793641576,1064.8702294937814,19.908977508544922
2629.930842520563,1086.6898221014428,20.001665115356445
2653.7112414192175,1108.509230832158,20.131887435913086
2677.916290298205,1130.517966234986,20.278352737426758
2702.121339177193,1152.5263671670114,20.43067169189453
2725.901738075848,1174.5345901383369,20.584592819213867
2750.106786954835,1196.162727541753,20.73887825012207
2774.3118358338224,1218.3599281905626,20.893909454345703
2798.0922347324768,1239.9875690914466,21.050537109375
2822.297283611465,1261.9943078483977,21.20738983154297
2846.0776825101193,1284.1906762779824,21.363590240478516
2869.858081408774,1306.0071300120724,21.51781463623047
2894.0631302877614,1328.0128712051167,21.66942596435547
2918.2681791667487,1349.8284891752617,21.818561553955078
2942.0485780654035,1371.6439583405256,21.96539306640625
2965.828976964058,1393.6488876366163,22.10936737060547
2990.034025843046,1415.6532996584824,22.250171661376953
3014.2390747220334,1437.84716022485,22.387847900390625
3038.019473620688,1459.471533169828,22.52254295349121
3062.2245224996755,1481.2851659459404,22.654035568237305
3086.0049213983298,1503.478224947559,22.782207489013672
3110.2099702773176,1525.2911945431892,22.907236099243164
3133.990369175972,1547.2938146197962,23.0293025970459
3158.6200680352927,1569.1059133482527,23.14859390258789
3182.4004669339474,1590.9180987195634,23.265636444091797
3206.6055158129357,1612.919514929116,23.38084602355957
3229.9612647312565,1635.1108026307581,23.494102478027344
3253.7416636299113,1656.7322376197799,23.604825973510742
3277.9467125088986,1679.1121952384667,23.713205337524414
3302.5764113682194,1700.922288252641,23.819387435913086
3326.3568102668737,1722.9222675032572,23.92356300354004
3350.137209165528,1744.5423920838634,24.026309967041016
3374.342258044516,1766.5414814532749,24.127613067626953
3398.1226569431706,1788.5404747169114,24.227619171142578
3422.327705822158,1810.3491393019467,24.325817108154297
2123.3234159831554,580.0002083175764,28.27787971496582
2147.5284648621428,602.01662305002,28.2124080657959
2171.7335137411305,623.842870127623,28.134431838989258
2195.513912639785,645.8587034472374,28.036462783813477
2219.29431153844,667.4945474373777,27.90624237060547
2243.9240103977604,689.6993716032305,27.727441787719727
2267.7044092964147,711.5243872283397,27.487943649291992
2291.484808195069,733.5389031733744,27.17831039428711
2315.265207093724,755.3632658739442,26.771726608276367
2339.8949059530446,777.5667421052037,26.247516632080078
2364.099954832032,799.2005163885505,25.602136611938477
2387.8803537306867,821.2137120102375,24.855302810668945
2411.660752629341,843.2265790410776,24.0424861907959
2435.865801508329,865.0491847222813,23.235130310058594
2459.646200406983,887.2512091094042,22.588850021362305
2483.8512492859713,909.0731516602564,22.000802993774414
2508.056298164959,931.0845758069916,21.537324905395508
2531.8366970636134,952.9059807251805,21.18408966064453
2555.6170959622677,974.9168702222122,20.919111251831055
2579.822144841255,996.7374893843163,20.73494529724121
2603.6025437399103,1018.5579126833999,20.62763786315918
2628.2322425992306,1040.5675389760836,20.588422775268555
2651.587991517552,1062.5772496970453,20.60982894897461
2675.7930403965397,1084.396545455446,20.679895401000977
2699.998089275527,1106.4053113705365,20.781688690185547
2723.778488174182,1128.4138931797686,20.896108627319336
2747.9835370531696,1150.421993085953,21.016820907592773
2772.1885859321574,1171.860366187295,21.14054298400879
2795.9689848308117,1194.057756590863,21.26597785949707
2820.174033709799,1216.0648588928236,21.39307403564453
2843.5297826281208,1238.2617498844916,21.521141052246094
2867.7348315071085,1259.8886041540266,21.649864196777344
2891.939880386096,1281.8947103358455,21.778636932373047
2916.1449292650836,1303.7106931690248,21.907033920288086
2939.9253281637384,1325.9060959594535,22.035125732421875
2964.1303770427257,1347.7214156248085,22.162689208984375
2987.91077594138,1369.7263708022626,22.2894344329834
3011.691174840035,1391.5412141864601,22.414968490600586
3036.3208736993556,1413.5451367855057,22.53936767578125
3060.1012725980104,1435.5491016663175,22.662694931030273
3083.8816714966647,1457.3629590507755,22.784313201904297
3108.086720375652,1479.3660709531487,22.90373992919922
3132.29176925464,1500.9892963757497,23.02092170715332
3156.072168153294,1523.1817197447906,23.13608169555664
3180.701867012615,1545.1836266208834,23.249391555786133
3204.4822659112697,1566.9958391866585,23.361186981201172
3228.262664809924,1588.997496243201,23.47174072265625
3252.0430637085783,1610.8090558127392,23.581254959106445
3275.8234626072326,1632.9998244859137,23.689128875732422
3300.4531614665534,1654.8102885207036,23.79459571838379
3324.233560365208,1676.8106266267846,23.898168563842773
3348.4386092441964,1698.810409678025,24.000009536743164
3372.2190081428507,1720.6203258891023,24.10048484802246
3395.999407041505,1742.4299163042929,24.200002670288086
3420.204455920493,1764.6184634631704,24.298114776611328
3444.4095047994806,1786.4271584268486,24.394872665405273
2121.624816061823,534.0601594573195,28.29621696472168
2145.4052149604777,556.077008863339,28.2390193939209
2169.185613859132,577.9036963311493,28.173828125
2193.3906627381193,599.9198100658521,28.09978675842285
2217.595711617107,621.9355893500899,28.012104034423828
2241.376110515762,643.5714618596696,27.903215408325195
2265.5811593947496,665.7764056734675,27.75217056274414
2289.786208273737,687.411533626538,27.544267654418945
2313.5666071723913,709.6159016348514,27.271482467651367
2337.771656051379,731.6300174034698,26.924306869506836
2361.5520549500334,753.454077226797,26.48915672302246
2385.7571038290216,775.2777079986483,25.962888717651367
2409.537502727676,797.2909324418583,25.320159912109375
2433.7425516066633,819.3037191312732,24.614879608154297
2457.5229505053176,841.1264672725905,23.889978408813477
2481.7279993843053,863.1385894167792,23.281383514404297
2505.50839828296,885.1504950385216,22.749406814575195
2530.138097142281,906.9720184586856,22.297687530517578
2553.493846060602,928.793575751288,21.943458557128906
2577.6988949395895,950.6145597663074,21.666542053222656
2601.479293838244,972.6251493843642,21.456735610961914
2626.1089926975646,994.6351453367756,21.309391021728516
2649.88939159622,1016.2654624330343,21.220195770263672
2674.094440475207,1038.4647281526904,21.188047409057617
2697.4501893935285,1060.4741372960411,21.203834533691406
2721.2305882921833,1082.2932789818549,21.260618209838867
2745.860287151504,1104.3015996531178,21.34041404724121
2770.0653360304914,1126.4995276419022,21.43138885498047
2793.845734929146,1148.3176790382975,21.52853012084961
2818.0507838081335,1170.325143443521,21.62890625
2841.831182706788,1191.9528456713456,21.731731414794922
2865.6115816054426,1213.9598087164193,21.835887908935547
2890.2412804647633,1236.1559041504752,21.941240310668945
2914.021679363418,1257.782624699711,22.04780387878418
2937.8020782620724,1279.9783850443605,22.15526008605957
2962.0071271410598,1301.6042819938987,22.2640438079834
2985.7875260397145,1323.7993807390249,22.3737850189209
3009.9925749187023,1345.6144020985748,22.4840145111084
3034.19762379769,1367.618873697683,22.59471321105957
3057.9780226963444,1389.4334155872648,22.70591926574707
3082.1830715753317,1411.2474436134005,22.817075729370117
3105.9634704739865,1433.2511085910382,22.927793502807617
3130.1685193529743,1455.4440271249182,23.03766632080078
3153.9489182516286,1477.0674811024537,23.14656639099121
3178.153967130616,1499.4495054434078,23.254236221313477
3201.93436602927,1521.262076810819,23.360822677612305
3226.564064888591,1543.0739110681857,23.46672248840332
3250.3444637872462,1564.8858250390792,23.572065353393555
3274.1248626859006,1586.8871807679961,23.676897048950195
3297.905261584555,1608.8882078726112,23.780668258666992
3322.5349604438757,1630.6987069412814,23.882970809936523
3346.3153593425304,1652.6990723421936,23.983516693115234
3370.0957582411847,1674.888870948504,24.0826416015625
3393.876157139839,1696.8885776779466,24.18054962158203
3418.081206018827,1718.5082087194394,24.277587890625
3442.286254897814,1740.5070260944156,24.37354278564453
3466.4913037768024,1762.12599678783,24.46830177307129
2143.2819650588117,510.13733347377035,28.25594139099121
2167.4870139377995,531.9643073497009,28.1997127532959
2191.267412836454,553.9808554813436,28.136384963989258
2215.8971116957746,575.9969215542031,28.06519889831543
2239.677510594429,597.8229774940188,27.984493255615234
2263.4579094930837,619.838535425241,27.8875732421875
2287.6629583720714,641.6638529557383,27.76249885559082
2311.4433572707258,663.6787521987472,27.58743667602539
2335.6484061497135,685.5034080545454,27.35154914855957
2359.428805048368,707.7074706327094,27.044843673706055
2383.2092039470226,729.3417399574042,26.664731979370117
2407.8389028063434,751.5449436740265,26.221662521362305
2431.6193017049977,773.1785571336394,25.69070053100586
2455.3997006036525,795.1914802897717,25.082773208618164
2480.029399462973,817.3936719282896,24.449979782104492
2503.809798361627,839.0263037585307,23.873477935791016
2527.5901972602824,860.6586126599069,23.387672424316406
2551.3705961589367,882.8600304180911,22.955219268798828
2575.150995057591,904.87130756853,22.602598190307617
2599.780693916912,927.0718168258143,22.321077346801758
2624.4103927762326,948.7025640791558,22.09844398498535
2647.7661416945534,970.7129744636154,21.92616081237793
2671.971190573542,992.5329941414465,21.80364990234375
2695.7515894721964,1014.542619394949,21.731040954589844
2719.5319883708503,1036.3621154668588,21.7039737701416
2743.3123872695046,1058.3710849328525,21.718088150024414
2767.9420861288254,1080.3794378617547,21.76419448852539
2791.7224850274806,1102.1979479714767,21.827320098876953
2815.9275339064684,1124.395572202029,21.900264739990234
2840.1325827854557,1146.4030656776952,21.978757858276367
2863.91298168411,1168.0307964195806,22.060535430908203
2888.1180305630974,1190.0376267611623,22.144567489624023
2911.898429461752,1212.0442841467157,22.2303524017334
2936.1034783407404,1233.8606607858624,22.317934036254883
2959.883877239394,1255.6768731681561,22.407596588134766
2983.6642761380485,1277.6825446201653,22.49916648864746
3007.4446750367033,1299.8776708919072,22.59231948852539
3032.074373896024,1321.5027674373046,22.687335968017578
3055.854772794679,1343.6972291458371,22.78422737121582
3080.059821673666,1365.5116191564534,22.882347106933594
3103.8402205723205,1387.5156401502647,22.981464385986328
3128.045269451309,1409.5191446737024,23.081218719482422
3151.8256683499635,1431.3327306651406,23.181203842163086
3176.030717228951,1453.335570590358,23.28123664855957
3200.235766107938,1474.958532127982,23.381071090698242
3224.0161650065925,1497.1506760062723,23.480607986450195
3247.7965639052472,1518.9629501964723,23.580041885375977
3272.001612784235,1541.1542285891005,23.6796932220459
3296.2066616632223,1562.7758709058376,23.77933692932129
3320.41171054221,1584.7767140795463,23.87846565246582
3344.1921094408644,1606.5876735446666,23.97678565979004
3368.3971583198518,1628.9673759724276,24.073957443237305
3392.1775572185074,1650.5879161739329,24.16999053955078
3415.9579561171618,1672.7774107153411,24.26520347595215
3440.587654976482,1694.5866066795581,24.359317779541016
3464.3680538751364,1716.5856789920947,24.45267677307129
3488.148452773791,1738.3946678726018,24.54571533203125
1012.4390674317231,-566.8072273201672,22.37248420715332
