timestamp (seconds since 01/01/1970), system, entity , value (psu)
1652168816.344033, lauv-thor, 73, 30.791000
1652168817.344905, lauv-thor, 73, 30.805000
1652168818.343825, lauv-thor, 73, 30.809000
1652168819.346333, lauv-thor, 73, 30.815001
1652168820.346469, lauv-thor, 73, 30.819000
1652168821.342634, lauv-thor, 73, 30.816999
1652168822.342385, lauv-thor, 73, 30.816999
1652168823.345816, lauv-thor, 73, 30.801001
1652168824.343746, lauv-thor, 73, 30.796000
1652168825.342942, lauv-thor, 73, 30.724001
1652168826.342106, lauv-thor, 73, 30.621000
1652168827.343027, lauv-thor, 73, 30.532000
1652168828.343473, lauv-thor, 73, 30.296000
1652168829.341711, lauv-thor, 73, 30.070000
1652168830.342537, lauv-thor, 73, 29.903000
1652168831.341962, lauv-thor, 73, 29.771999
1652168832.342659, lauv-thor, 73, 29.603001
1652168833.341531, lauv-thor, 73, 29.433001
1652168834.342097, lauv-thor, 73, 29.104000
1652168835.342489, lauv-thor, 73, 27.929001
1652168836.341890, lauv-thor, 73, 26.475000
1652168837.342184, lauv-thor, 73, 25.628000
1652168838.341961, lauv-thor, 73, 24.042999
1652168839.341557, lauv-thor, 73, 22.209000
1652168840.342079, lauv-thor, 73, 21.261000
1652168841.341735, lauv-thor, 73, 20.708000
1652168842.341777, lauv-thor, 73, 20.440001
1652168843.341324, lauv-thor, 73, 20.233000
1652168844.340977, lauv-thor, 73, 20.238001
1652168845.341384, lauv-thor, 73, 20.281000
1652168846.340883, lauv-thor, 73, 20.188000
1652168847.342902, lauv-thor, 73, 20.216000
1652168848.342316, lauv-thor, 73, 21.926001
1652168849.341475, lauv-thor, 73, 24.211000
1652168850.340665, lauv-thor, 73, 25.202999
1652168851.341702, lauv-thor, 73, 26.656000
1652168852.341606, lauv-thor, 73, 27.877001
1652168853.340571, lauv-thor, 73, 28.549999
1652168854.339533, lauv-thor, 73, 28.857000
1652168855.339210, lauv-thor, 73, 29.117001
1652168856.340639, lauv-thor, 73, 29.348000
1652168857.342854, lauv-thor, 73, 29.510000
1652168858.340210, lauv-thor, 73, 29.615999
1652168859.340285, lauv-thor, 73, 29.785999
1652168860.339997, lauv-thor, 73, 29.885000
1652168861.339614, lauv-thor, 73, 29.972000
1652168862.339278, lauv-thor, 73, 30.120001
1652168863.339375, lauv-thor, 73, 30.281000
1652168864.339680, lauv-thor, 73, 30.396999
1652168865.339309, lauv-thor, 73, 30.476000
1652168866.338872, lauv-thor, 73, 30.517000
1652168867.339847, lauv-thor, 73, 30.566000
1652168868.339413, lauv-thor, 73, 30.600000
1652168869.339089, lauv-thor, 73, 30.613001
1652168870.339270, lauv-thor, 73, 30.615999
1652168871.339195, lauv-thor, 73, 30.634001
1652168872.338868, lauv-thor, 73, 30.698999
1652168873.338920, lauv-thor, 73, 30.753000
1652168874.338503, lauv-thor, 73, 30.809999
1652168875.338422, lauv-thor, 73, 30.844999
1652168876.338165, lauv-thor, 73, 30.872000
1652168877.337735, lauv-thor, 73, 30.886000
1652168878.338154, lauv-thor, 73, 30.906000
1652168879.338923, lauv-thor, 73, 30.902000
1652168880.340255, lauv-thor, 73, 30.895000
1652168881.343340, lauv-thor, 73, 30.892000
1652168882.337993, lauv-thor, 73, 30.892000
1652168883.337435, lauv-thor, 73, 30.893000
1652168884.338601, lauv-thor, 73, 30.893000
1652168885.337232, lauv-thor, 73, 30.898001
1652168886.336601, lauv-thor, 73, 30.898001
1652168887.336431, lauv-thor, 73, 30.899000
1652168888.336972, lauv-thor, 73, 30.903000
1652168889.337237, lauv-thor, 73, 30.909000
1652168890.337176, lauv-thor, 73, 30.907000
1652168891.337020, lauv-thor, 73, 30.909000
1652168892.336578, lauv-thor, 73, 30.909000
1652168893.337082, lauv-thor, 73, 30.920000
1652168894.336941, lauv-thor, 73, 30.934999
1652168895.336181, lauv-thor, 73, 30.976999
1652168896.336336, lauv-thor, 73, 31.010000
1652168897.336900, lauv-thor, 73, 31.052000
1652168898.338245, lauv-thor, 73, 31.084999
1652168899.337944, lauv-thor, 73, 31.101000
1652168900.337457, lauv-thor, 73, 31.108999
1652168901.337497, lauv-thor, 73, 31.118000
1652168902.337474, lauv-thor, 73, 31.125999
1652168903.337317, lauv-thor, 73, 31.129000
1652168904.336996, lauv-thor, 73, 31.135000
1652168905.336870, lauv-thor, 73, 31.138000
1652168906.337241, lauv-thor, 73, 31.096001
1652168907.336976, lauv-thor, 73, 31.020000
1652168908.335325, lauv-thor, 73, 30.952999
1652168909.337451, lauv-thor, 73, 30.726999
1652168910.339586, lauv-thor, 73, 30.548000
1652168911.339999, lauv-thor, 73, 30.437000
1652168912.338978, lauv-thor, 73, 30.254999
1652168913.337526, lauv-thor, 73, 30.021000
1652168914.337606, lauv-thor, 73, 29.822001
1652168915.337473, lauv-thor, 73, 29.549000
1652168916.337116, lauv-thor, 73, 29.230000
1652168917.337204, lauv-thor, 73, 28.749001
1652168918.337367, lauv-thor, 73, 27.996000
1652168919.336883, lauv-thor, 73, 27.159000
1652168920.337852, lauv-thor, 73, 26.812000
1652168921.337636, lauv-thor, 73, 25.959000
1652168922.337432, lauv-thor, 73, 23.961000
1652168923.337879, lauv-thor, 73, 22.806000
1652168924.338243, lauv-thor, 73, 21.809999
1652168925.338452, lauv-thor, 73, 21.447001
1652168926.337315, lauv-thor, 73, 21.149000
1652168927.337123, lauv-thor, 73, 21.077000
1652168928.338428, lauv-thor, 73, 21.143999
1652168929.336202, lauv-thor, 73, 21.150000
1652168930.337092, lauv-thor, 73, 21.878000
1652168931.336756, lauv-thor, 73, 24.660000
1652168932.339182, lauv-thor, 73, 25.788000
1652168933.339648, lauv-thor, 73, 26.368000
1652168934.339279, lauv-thor, 73, 27.145000
1652168935.334249, lauv-thor, 73, 27.771000
1652168936.335270, lauv-thor, 73, 28.160000
1652168937.335295, lauv-thor, 73, 28.782000
1652168938.338891, lauv-thor, 73, 29.257999
1652168939.334445, lauv-thor, 73, 29.535000
1652168940.338007, lauv-thor, 73, 29.729000
1652168941.338257, lauv-thor, 73, 29.923000
1652168942.341496, lauv-thor, 73, 30.091999
1652168943.337379, lauv-thor, 73, 30.232000
1652168944.333831, lauv-thor, 73, 30.326000
1652168945.336805, lauv-thor, 73, 30.389999
1652168946.335412, lauv-thor, 73, 30.535000
1652168947.334393, lauv-thor, 73, 30.770000
1652168948.334836, lauv-thor, 73, 30.900999
1652168949.333781, lauv-thor, 73, 30.959000
1652168950.333771, lauv-thor, 73, 31.031000
1652168951.334100, lauv-thor, 73, 31.044001
1652168952.334440, lauv-thor, 73, 31.048000
1652168953.334252, lauv-thor, 73, 31.049999
1652168954.334357, lauv-thor, 73, 31.059999
1652168955.332440, lauv-thor, 73, 31.077000
1652168956.332706, lauv-thor, 73, 31.083000
1652168957.332098, lauv-thor, 73, 31.086000
1652168958.332811, lauv-thor, 73, 31.084999
1652168959.331315, lauv-thor, 73, 31.086000
1652168960.330663, lauv-thor, 73, 31.093000
1652168961.330740, lauv-thor, 73, 31.094999
1652168962.330274, lauv-thor, 73, 31.096001
1652168963.330697, lauv-thor, 73, 31.103001
1652168964.331444, lauv-thor, 73, 31.108000
1652168965.330110, lauv-thor, 73, 31.108999
1652168966.331297, lauv-thor, 73, 31.120001
1652168967.330242, lauv-thor, 73, 31.127001
1652168968.329977, lauv-thor, 73, 31.129999
1652168969.329922, lauv-thor, 73, 31.139000
1652168970.329544, lauv-thor, 73, 31.145000
1652168971.329894, lauv-thor, 73, 31.157000
1652168972.330355, lauv-thor, 73, 31.164000
1652168973.328551, lauv-thor, 73, 31.164000
1652168974.328478, lauv-thor, 73, 31.159000
1652168975.328371, lauv-thor, 73, 31.155001
1652168976.328937, lauv-thor, 73, 31.153999
1652168977.329573, lauv-thor, 73, 31.152000
1652168978.328587, lauv-thor, 73, 31.158001
1652168979.328925, lauv-thor, 73, 31.162001
1652168980.327821, lauv-thor, 73, 31.159000
1652168981.328569, lauv-thor, 73, 31.145000
1652168982.328134, lauv-thor, 73, 31.156000
1652168983.328439, lauv-thor, 73, 31.160000
1652168984.327511, lauv-thor, 73, 31.146999
1652168985.328389, lauv-thor, 73, 31.113001
1652168986.328243, lauv-thor, 73, 31.090000
1652168987.328123, lauv-thor, 73, 31.069000
1652168988.328089, lauv-thor, 73, 31.061001
1652168989.327944, lauv-thor, 73, 31.061001
1652168990.327428, lauv-thor, 73, 31.042000
1652168991.327370, lauv-thor, 73, 31.025000
1652168992.327362, lauv-thor, 73, 30.988001
1652168993.327599, lauv-thor, 73, 30.882000
1652168994.327427, lauv-thor, 73, 30.745001
1652168995.326562, lauv-thor, 73, 30.584999
1652168996.326438, lauv-thor, 73, 30.466000
1652168997.326840, lauv-thor, 73, 30.313999
1652168998.327292, lauv-thor, 73, 30.077999
1652168999.327132, lauv-thor, 73, 29.712999
1652169000.326992, lauv-thor, 73, 29.051001
1652169001.326449, lauv-thor, 73, 28.518000
1652169002.326807, lauv-thor, 73, 27.754999
1652169003.328197, lauv-thor, 73, 26.725000
1652169004.326627, lauv-thor, 73, 25.729000
1652169005.326731, lauv-thor, 73, 25.014999
1652169006.326671, lauv-thor, 73, 24.653000
1652169007.325511, lauv-thor, 73, 23.802000
1652169008.327243, lauv-thor, 73, 23.289000
1652169009.325235, lauv-thor, 73, 23.059000
1652169010.326893, lauv-thor, 73, 22.601999
1652169011.326438, lauv-thor, 73, 22.358999
1652169012.326351, lauv-thor, 73, 22.621000
1652169013.328221, lauv-thor, 73, 22.836000
1652169014.326396, lauv-thor, 73, 23.664000
1652169015.325634, lauv-thor, 73, 24.855000
1652169016.324817, lauv-thor, 73, 26.139000
1652169017.325178, lauv-thor, 73, 27.073999
1652169018.324609, lauv-thor, 73, 27.533001
1652169019.325603, lauv-thor, 73, 27.945999
1652169020.325647, lauv-thor, 73, 28.796000
1652169021.325617, lauv-thor, 73, 29.232000
1652169022.325126, lauv-thor, 73, 29.503000
1652169023.325253, lauv-thor, 73, 29.830999
1652169024.324481, lauv-thor, 73, 30.087999
1652169025.324903, lauv-thor, 73, 30.208000
1652169026.324351, lauv-thor, 73, 30.341999
1652169027.323214, lauv-thor, 73, 30.481001
1652169028.323591, lauv-thor, 73, 30.704000
1652169029.323588, lauv-thor, 73, 30.922001
1652169030.323754, lauv-thor, 73, 31.011999
1652169031.324231, lauv-thor, 73, 31.058001
1652169032.323890, lauv-thor, 73, 31.093000
1652169033.323674, lauv-thor, 73, 31.118999
1652169034.326892, lauv-thor, 73, 31.136000
1652169035.323438, lauv-thor, 73, 31.149000
1652169036.322788, lauv-thor, 73, 31.162001
1652169037.323784, lauv-thor, 73, 31.171000
1652169038.322853, lauv-thor, 73, 31.174999
1652169039.323363, lauv-thor, 73, 31.183001
1652169040.323392, lauv-thor, 73, 31.219999
1652169041.323259, lauv-thor, 73, 31.224001
1652169042.323026, lauv-thor, 73, 31.228001
1652169043.322874, lauv-thor, 73, 31.230000
1652169044.322870, lauv-thor, 73, 31.232000
1652169045.322981, lauv-thor, 73, 31.239000
1652169046.322441, lauv-thor, 73, 31.224001
1652169047.322508, lauv-thor, 73, 31.222000
1652169048.322459, lauv-thor, 73, 31.188000
1652169049.322342, lauv-thor, 73, 31.136000
1652169050.322536, lauv-thor, 73, 30.973000
1652169051.322353, lauv-thor, 73, 30.677999
1652169052.321807, lauv-thor, 73, 30.492001
1652169053.322677, lauv-thor, 73, 30.330000
1652169054.322543, lauv-thor, 73, 30.141001
1652169055.322334, lauv-thor, 73, 29.879999
1652169056.322285, lauv-thor, 73, 29.648001
1652169057.322007, lauv-thor, 73, 29.205999
1652169058.322009, lauv-thor, 73, 28.530001
1652169059.322234, lauv-thor, 73, 27.629000
1652169060.321600, lauv-thor, 73, 26.389999
1652169061.323332, lauv-thor, 73, 25.927999
1652169062.324137, lauv-thor, 73, 24.781000
1652169063.321102, lauv-thor, 73, 23.309999
1652169064.327718, lauv-thor, 73, 22.627001
1652169065.322918, lauv-thor, 73, 22.521999
1652169066.322585, lauv-thor, 73, 22.458000
1652169067.321944, lauv-thor, 73, 21.823000
1652169068.321944, lauv-thor, 73, 21.757000
1652169069.322722, lauv-thor, 73, 22.232000
1652169070.321241, lauv-thor, 73, 22.481001
1652169071.321642, lauv-thor, 73, 21.934000
1652169072.321706, lauv-thor, 73, 22.023001
1652169073.320815, lauv-thor, 73, 22.252001
1652169074.321775, lauv-thor, 73, 22.447001
1652169075.321484, lauv-thor, 73, 22.551001
1652169076.321171, lauv-thor, 73, 22.636000
1652169077.321562, lauv-thor, 73, 22.545000
1652169078.321197, lauv-thor, 73, 22.820000
1652169079.321128, lauv-thor, 73, 23.384001
1652169080.322997, lauv-thor, 73, 23.806000
1652169081.320923, lauv-thor, 73, 24.052000
1652169082.321349, lauv-thor, 73, 24.002001
1652169083.320539, lauv-thor, 73, 23.931999
1652169084.320888, lauv-thor, 73, 23.527000
1652169085.320873, lauv-thor, 73, 23.778999
1652169086.320646, lauv-thor, 73, 23.716000
1652169087.320709, lauv-thor, 73, 23.427999
1652169088.320617, lauv-thor, 73, 22.813999
1652169089.320490, lauv-thor, 73, 22.867001
1652169090.320536, lauv-thor, 73, 23.416000
1652169091.319868, lauv-thor, 73, 23.344000
1652169092.319800, lauv-thor, 73, 23.011000
1652169093.319518, lauv-thor, 73, 23.148001
1652169094.319870, lauv-thor, 73, 23.569000
1652169095.321146, lauv-thor, 73, 23.634001
1652169096.318552, lauv-thor, 73, 23.614000
1652169097.319804, lauv-thor, 73, 24.582001
1652169098.319648, lauv-thor, 73, 24.847000
1652169099.319425, lauv-thor, 73, 24.540001
1652169100.319746, lauv-thor, 73, 23.993999
1652169101.319439, lauv-thor, 73, 25.142000
1652169102.318326, lauv-thor, 73, 25.514000
1652169103.318427, lauv-thor, 73, 25.208000
1652169104.318483, lauv-thor, 73, 24.493000
1652169105.317155, lauv-thor, 73, 24.193001
1652169106.318802, lauv-thor, 73, 24.066000
1652169107.318492, lauv-thor, 73, 23.576000
1652169108.317524, lauv-thor, 73, 23.049999
1652169109.317227, lauv-thor, 73, 23.264999
1652169110.318376, lauv-thor, 73, 23.525999
1652169111.318521, lauv-thor, 73, 23.188999
1652169112.318269, lauv-thor, 73, 22.856001
1652169113.318022, lauv-thor, 73, 23.018000
1652169114.317826, lauv-thor, 73, 23.115000
1652169115.318281, lauv-thor, 73, 22.871000
1652169116.317114, lauv-thor, 73, 22.584999
1652169117.317530, lauv-thor, 73, 22.761000
1652169118.316134, lauv-thor, 73, 24.028999
1652169119.316025, lauv-thor, 73, 24.091999
1652169120.316907, lauv-thor, 73, 24.337999
1652169121.315921, lauv-thor, 73, 24.323000
1652173637.905434, lauv-thor, 73, 24.111000
1652173638.903274, lauv-thor, 73, 24.002001
1652173639.903897, lauv-thor, 73, 23.774000
1652173640.903507, lauv-thor, 73, 23.613001
1652173641.903418, lauv-thor, 73, 23.547001
1652173642.905184, lauv-thor, 73, 23.520000
1652173643.902516, lauv-thor, 73, 23.500999
1652173644.902544, lauv-thor, 73, 23.530001
1652173645.902093, lauv-thor, 73, 23.607000
1652173646.902227, lauv-thor, 73, 23.556000
1652173647.904944, lauv-thor, 73, 23.520000
1652173648.902371, lauv-thor, 73, 23.492001
1652173649.903006, lauv-thor, 73, 23.534000
1652173650.901917, lauv-thor, 73, 23.611000
1652173651.902158, lauv-thor, 73, 23.627001
1652173652.904469, lauv-thor, 73, 23.594000
1652173653.901769, lauv-thor, 73, 23.440001
1652173654.901957, lauv-thor, 73, 23.393999
1652173655.901541, lauv-thor, 73, 23.348000
1652173656.900346, lauv-thor, 73, 23.285999
1652173657.901755, lauv-thor, 73, 23.237000
1652173658.901368, lauv-thor, 73, 23.358000
1652173659.901755, lauv-thor, 73, 23.458000
1652173660.900891, lauv-thor, 73, 23.315001
1652173661.900185, lauv-thor, 73, 23.285000
1652173662.900330, lauv-thor, 73, 23.233999
1652173663.900327, lauv-thor, 73, 23.231001
1652173664.901770, lauv-thor, 73, 23.191999
1652173665.899752, lauv-thor, 73, 23.155001
1652173666.900229, lauv-thor, 73, 23.159000
1652173667.899886, lauv-thor, 73, 23.224001
1652173668.899767, lauv-thor, 73, 23.194000
1652173669.899306, lauv-thor, 73, 23.120001
1652173670.899076, lauv-thor, 73, 23.100000
1652173671.899647, lauv-thor, 73, 23.069000
1652173672.899859, lauv-thor, 73, 22.964001
1652173673.899747, lauv-thor, 73, 22.879000
1652173674.899011, lauv-thor, 73, 22.813999
1652173675.898988, lauv-thor, 73, 22.829000
1652173676.898981, lauv-thor, 73, 22.846001
1652173677.898796, lauv-thor, 73, 22.870001
1652173678.898592, lauv-thor, 73, 22.884001
1652173679.897820, lauv-thor, 73, 22.902000
1652173680.897390, lauv-thor, 73, 22.969000
1652173681.898693, lauv-thor, 73, 23.065001
1652173682.898872, lauv-thor, 73, 22.947001
1652173683.898783, lauv-thor, 73, 22.965000
1652173684.898882, lauv-thor, 73, 23.014999
1652173685.898365, lauv-thor, 73, 23.159000
1652173686.897762, lauv-thor, 73, 23.172001
1652173687.898295, lauv-thor, 73, 23.016001
1652173688.897759, lauv-thor, 73, 22.945999
1652173689.896713, lauv-thor, 73, 22.874001
1652173690.896768, lauv-thor, 73, 22.865999
1652173691.896597, lauv-thor, 73, 22.886000
1652173692.897512, lauv-thor, 73, 22.844999
1652173693.898432, lauv-thor, 73, 22.830000
1652173694.897691, lauv-thor, 73, 22.872000
1652173695.897149, lauv-thor, 73, 22.865999
1652173696.897664, lauv-thor, 73, 22.839001
1652173697.896712, lauv-thor, 73, 22.826000
1652173698.896951, lauv-thor, 73, 22.837000
1652173699.897432, lauv-thor, 73, 22.909000
1652173700.896371, lauv-thor, 73, 23.018000
1652173701.897033, lauv-thor, 73, 23.052000
1652173702.897193, lauv-thor, 73, 22.974001
1652173703.897272, lauv-thor, 73, 22.927000
1652173704.896910, lauv-thor, 73, 22.929001
1652173705.896753, lauv-thor, 73, 22.924000
1652173706.896491, lauv-thor, 73, 23.025000
1652173707.896282, lauv-thor, 73, 22.966000
1652173708.897078, lauv-thor, 73, 22.924999
1652173709.895756, lauv-thor, 73, 22.917999
1652173710.895867, lauv-thor, 73, 22.853001
1652173711.895885, lauv-thor, 73, 22.791000
1652173712.895287, lauv-thor, 73, 22.791000
1652173713.894465, lauv-thor, 73, 22.830999
1652173714.894947, lauv-thor, 73, 22.902000
1652173715.895654, lauv-thor, 73, 22.881001
1652173716.894889, lauv-thor, 73, 22.919001
1652173717.894496, lauv-thor, 73, 22.954000
1652173718.894450, lauv-thor, 73, 23.040001
1652173719.894188, lauv-thor, 73, 23.056999
1652173720.894498, lauv-thor, 73, 23.017000
1652173721.894092, lauv-thor, 73, 23.007000
1652173722.893970, lauv-thor, 73, 23.004000
1652173723.893866, lauv-thor, 73, 23.004000
1652173724.893467, lauv-thor, 73, 23.056999
1652173725.894399, lauv-thor, 73, 23.084000
1652173726.894845, lauv-thor, 73, 23.065001
1652173727.894106, lauv-thor, 73, 23.089001
1652173728.893836, lauv-thor, 73, 23.118000
1652173729.894475, lauv-thor, 73, 23.205999
1652173730.892579, lauv-thor, 73, 23.288000
1652173731.892663, lauv-thor, 73, 23.261000
1652173732.893111, lauv-thor, 73, 23.247999
1652173733.892271, lauv-thor, 73, 23.254999
1652173734.894697, lauv-thor, 73, 23.264999
1652173735.893591, lauv-thor, 73, 23.112000
1652173736.894252, lauv-thor, 73, 23.018000
1652173737.893991, lauv-thor, 73, 22.931000
1652173738.893621, lauv-thor, 73, 22.948999
1652173739.893284, lauv-thor, 73, 23.027000
1652173740.893940, lauv-thor, 73, 23.041000
1652173741.892463, lauv-thor, 73, 23.073999
1652173742.893228, lauv-thor, 73, 23.030001
1652173743.892624, lauv-thor, 73, 22.934000
1652173744.893003, lauv-thor, 73, 22.790001
1652173745.893208, lauv-thor, 73, 22.737000
1652173746.893331, lauv-thor, 73, 22.677000
1652173747.893581, lauv-thor, 73, 22.695999
1652173748.892620, lauv-thor, 73, 22.643999
1652173749.893136, lauv-thor, 73, 22.659000
1652173750.892651, lauv-thor, 73, 22.679001
1652173751.892425, lauv-thor, 73, 22.757999
1652173752.894168, lauv-thor, 73, 22.768999
1652173753.892799, lauv-thor, 73, 22.733000
1652173754.893615, lauv-thor, 73, 22.604000
1652173755.893202, lauv-thor, 73, 22.538000
1652173756.892668, lauv-thor, 73, 22.478001
1652173757.895484, lauv-thor, 73, 22.511999
1652173758.892615, lauv-thor, 73, 22.466000
1652173759.892686, lauv-thor, 73, 22.434000
1652173760.892768, lauv-thor, 73, 22.400999
1652173761.891393, lauv-thor, 73, 22.414000
1652173762.895377, lauv-thor, 73, 22.414000
1652173763.893358, lauv-thor, 73, 22.419001
1652173764.889791, lauv-thor, 73, 22.403000
1652173765.890598, lauv-thor, 73, 22.393000
1652173766.891206, lauv-thor, 73, 22.454000
1652173767.891356, lauv-thor, 73, 22.458000
1652173768.892032, lauv-thor, 73, 22.426001
1652173769.891637, lauv-thor, 73, 22.413000
1652173770.892475, lauv-thor, 73, 22.419001
1652173771.890513, lauv-thor, 73, 22.462000
1652173772.891617, lauv-thor, 73, 22.474001
1652173773.894225, lauv-thor, 73, 22.500000
1652173774.893181, lauv-thor, 73, 22.523001
1652173775.895561, lauv-thor, 73, 22.509001
1652173776.894028, lauv-thor, 73, 22.554001
1652173777.893214, lauv-thor, 73, 22.613001
1652173778.898855, lauv-thor, 73, 22.583000
1652173779.890880, lauv-thor, 73, 22.669001
1652173780.891704, lauv-thor, 73, 22.652000
1652173781.889870, lauv-thor, 73, 22.655001
1652173782.890158, lauv-thor, 73, 22.591000
1652173783.893368, lauv-thor, 73, 22.597000
1652173784.890464, lauv-thor, 73, 22.587000
1652173785.890363, lauv-thor, 73, 22.527000
1652173786.889788, lauv-thor, 73, 22.488001
1652173787.892206, lauv-thor, 73, 22.468000
1652173788.888183, lauv-thor, 73, 22.462999
1652173789.890460, lauv-thor, 73, 22.451000
1652173790.890914, lauv-thor, 73, 22.431999
1652173791.892468, lauv-thor, 73, 22.458000
1652173792.892589, lauv-thor, 73, 22.471001
1652173793.891309, lauv-thor, 73, 22.431000
1652173794.888966, lauv-thor, 73, 22.479000
1652173795.888538, lauv-thor, 73, 22.525000
1652173796.888737, lauv-thor, 73, 22.569000
1652173797.889759, lauv-thor, 73, 22.580000
1652173798.889472, lauv-thor, 73, 22.518999
1652173799.888524, lauv-thor, 73, 22.490000
1652173800.887090, lauv-thor, 73, 22.466999
1652173801.891716, lauv-thor, 73, 22.448000
1652173802.888884, lauv-thor, 73, 22.441999
1652173803.888834, lauv-thor, 73, 22.455999
1652173804.897563, lauv-thor, 73, 22.487000
1652173805.888191, lauv-thor, 73, 22.500999
1652173806.888255, lauv-thor, 73, 22.542999
1652173807.887511, lauv-thor, 73, 22.518999
1652173808.887198, lauv-thor, 73, 22.502001
1652173809.887593, lauv-thor, 73, 22.427999
1652173810.888553, lauv-thor, 73, 22.445999
1652173811.887810, lauv-thor, 73, 22.414000
1652173812.889534, lauv-thor, 73, 22.469000
1652173813.887810, lauv-thor, 73, 22.500000
1652173814.888363, lauv-thor, 73, 22.462000
1652173815.886389, lauv-thor, 73, 22.441000
1652173816.886722, lauv-thor, 73, 22.410000
1652173817.889769, lauv-thor, 73, 22.424000
1652173818.890513, lauv-thor, 73, 22.420000
1652173819.888577, lauv-thor, 73, 22.431000
1652173820.889267, lauv-thor, 73, 22.459000
1652173821.884974, lauv-thor, 73, 22.493999
1652173822.886873, lauv-thor, 73, 22.462000
1652173823.886651, lauv-thor, 73, 22.433001
1652173824.885497, lauv-thor, 73, 22.409000
1652173825.885247, lauv-thor, 73, 22.427000
1652173826.885164, lauv-thor, 73, 22.458000
1652173827.884952, lauv-thor, 73, 22.514999
1652173828.884381, lauv-thor, 73, 22.521999
1652173829.884203, lauv-thor, 73, 22.517000
1652173830.884032, lauv-thor, 73, 22.510000
1652173831.883495, lauv-thor, 73, 22.500000
1652173832.883857, lauv-thor, 73, 22.424000
1652173833.886846, lauv-thor, 73, 22.445000
1652173834.886731, lauv-thor, 73, 22.417999
1652173835.886368, lauv-thor, 73, 22.410000
1652173836.886356, lauv-thor, 73, 22.443001
1652173837.885630, lauv-thor, 73, 22.420000
1652173838.884495, lauv-thor, 73, 22.459000
1652173839.882985, lauv-thor, 73, 22.391001
1652173840.885571, lauv-thor, 73, 22.400999
1652173841.882659, lauv-thor, 73, 22.358000
1652173842.885418, lauv-thor, 73, 22.358999
1652173843.882484, lauv-thor, 73, 22.389999
1652173844.885613, lauv-thor, 73, 22.437000
1652173845.882444, lauv-thor, 73, 22.458000
1652173846.883139, lauv-thor, 73, 22.500999
1652173847.882849, lauv-thor, 73, 22.482000
1652173848.882653, lauv-thor, 73, 22.472000
1652173849.883008, lauv-thor, 73, 22.441999
1652173850.882659, lauv-thor, 73, 22.386000
1652173851.881854, lauv-thor, 73, 22.372999
1652173852.882588, lauv-thor, 73, 22.368999
1652173853.882443, lauv-thor, 73, 22.311001
1652173854.882898, lauv-thor, 73, 22.281000
1652173855.882564, lauv-thor, 73, 22.327999
1652173856.882828, lauv-thor, 73, 22.341000
1652173857.885700, lauv-thor, 73, 22.302000
1652173858.882958, lauv-thor, 73, 22.313999
1652173859.884224, lauv-thor, 73, 22.374001
1652173860.882613, lauv-thor, 73, 22.388000
1652173861.882558, lauv-thor, 73, 22.374001
1652173862.882741, lauv-thor, 73, 22.443001
1652173863.882507, lauv-thor, 73, 22.540001
1652173864.886123, lauv-thor, 73, 22.552999
1652173865.882448, lauv-thor, 73, 22.523001
1652173866.882330, lauv-thor, 73, 22.535999
1652173867.882246, lauv-thor, 73, 22.507000
1652173868.882528, lauv-thor, 73, 22.577000
1652173869.884826, lauv-thor, 73, 22.554001
1652173870.882241, lauv-thor, 73, 22.618000
1652173871.881865, lauv-thor, 73, 22.650999
1652173872.881445, lauv-thor, 73, 22.726999
1652173873.883295, lauv-thor, 73, 22.629999
1652173874.886666, lauv-thor, 73, 22.598000
1652173875.881923, lauv-thor, 73, 22.576000
1652173876.881849, lauv-thor, 73, 22.587000
1652173877.881017, lauv-thor, 73, 22.583000
1652173878.881506, lauv-thor, 73, 22.532000
1652173879.889246, lauv-thor, 73, 22.746000
1652173880.881502, lauv-thor, 73, 22.702000
1652173881.881498, lauv-thor, 73, 22.655001
1652173882.880176, lauv-thor, 73, 22.620001
1652173883.880676, lauv-thor, 73, 22.625000
1652173884.882539, lauv-thor, 73, 22.568001
1652173885.879987, lauv-thor, 73, 22.485001
1652173886.880293, lauv-thor, 73, 22.487000
1652173887.879582, lauv-thor, 73, 22.388000
1652173888.881151, lauv-thor, 73, 22.389999
1652173889.883553, lauv-thor, 73, 22.391001
1652173890.879669, lauv-thor, 73, 22.400999
1652173891.880209, lauv-thor, 73, 22.430000
1652173892.879942, lauv-thor, 73, 22.448000
1652173893.879704, lauv-thor, 73, 22.431999
1652173894.880131, lauv-thor, 73, 22.437000
1652173895.879194, lauv-thor, 73, 22.450001
1652173896.879210, lauv-thor, 73, 22.431999
1652173897.878590, lauv-thor, 73, 22.434000
1652173898.878956, lauv-thor, 73, 22.399000
1652173899.878912, lauv-thor, 73, 22.414000
1652173900.878994, lauv-thor, 73, 22.423000
1652173901.879466, lauv-thor, 73, 22.434999
1652173902.878234, lauv-thor, 73, 22.427000
1652173903.877698, lauv-thor, 73, 22.399000
1652173904.877178, lauv-thor, 73, 22.386999
1652173905.877188, lauv-thor, 73, 22.337000
1652173906.876895, lauv-thor, 73, 22.337000
1652173907.877416, lauv-thor, 73, 22.313000
1652173908.877533, lauv-thor, 73, 22.370001
1652173909.876372, lauv-thor, 73, 22.313000
1652173910.877146, lauv-thor, 73, 22.388000
1652173911.879450, lauv-thor, 73, 22.349001
1652173912.877256, lauv-thor, 73, 22.322001
