lat,lon,mu,std,ep
63.43436037176624,10.37014203833637,,,
63.43436037176624,10.370784807493992,,,
63.43436037176624,10.371427576651614,,,
63.43436037176624,10.372070345809236,,,
63.43436037176624,10.372713114966858,,,
63.43460932030402,10.369177643376027,,,
63.43460932030402,10.369820418119188,,,
63.43460932030402,10.370463192862347,,,
63.43460932030402,10.371105967605509,,,
63.43460932030402,10.37174874234867,,,
63.43460932030402,10.37239151709183,,,
63.43460932030402,10.37303429183499,,,
63.43460932030402,10.38074758875292,,,
63.4348582688418,10.359214307050866,,,
63.4348582688418,10.368213231654186,,,
63.4348582688418,10.368856011982995,,,
63.4348582688418,10.369498792311804,,,
63.4348582688418,10.370141572640613,,,
63.4348582688418,10.370784352969421,,,
63.4348582688418,10.37142713329823,,,
63.4348582688418,10.372069913627039,,,
63.4348582688418,10.372712693955847,,,
63.4348582688418,10.373355474284656,,,
63.4348582688418,10.379783277572741,,,
63.4348582688418,10.38042605790155,,,
63.4348582688418,10.381068838230359,,,
63.4348582688418,10.381711618559168,,,
63.43510721737958,10.358892586281003,,,
63.43510721737958,10.35953537219557,,,
63.43510721737958,10.360178158110134,,,
63.43510721737958,10.367248803170359,25.45331440510384,1.4999999395575214,0.8146661954004999
63.43510721737958,10.367891589084925,25.645469186576864,1.4999999396359944,0.7784971579688811
63.43510721737958,10.36853437499949,25.81768192027679,1.499999964921478,0.7433298388451843
63.43510721737958,10.369177160914056,25.938595699187477,1.4999999984249113,0.7152871064279209
63.43510721737958,10.369819946828622,26.019307246745097,1.499999962887548,0.6962338450507896
63.43510721737958,10.370462732743187,26.067400660553243,1.4999997921849997,0.6885673546921419
63.43510721737958,10.371105518657753,26.092384103143104,1.4999995172401503,0.6917000105361308
63.43510721737958,10.37174830457232,26.060127896947503,1.499999334600506,0.7051290417069426
63.43510721737958,10.372391090486884,25.920961254953355,1.4999994305561783,0.7299811641828822
63.43510721737958,10.37303387640145,25.637851494665263,1.4999998944775201,0.7658486122423503
63.43510721737958,10.373676662316017,25.269543590449622,1.5000014819275729,0.8011195769004319
63.43510721737958,10.374319448230581,24.83654135585821,1.500003983101874,0.8351610012943764
63.43510721737958,10.379461735547109,22.37758445074155,1.5000034347476743,0.9990970511416998
63.43510721737958,10.380104521461675,22.618729115122186,1.4999952121495161,0.9963591166396405
63.43510721737958,10.38074730737624,22.972258612204612,1.4999837172734996,0.9912331842329497
63.43510721737958,10.381390093290806,23.389309260243568,1.4999770965885428,0.9840168858501905
63.43510721737958,10.382032879205372,23.77809170223926,1.4999876598337338,0.9756560546368063
63.43510721737958,10.382675665119937,,,
63.43535616591737,10.357928068418433,,,
63.43535616591737,10.358570859918865,,,
63.43535616591737,10.359213651419298,,,
63.43535616591737,10.35985644291973,,,
63.43535616591737,10.360499234420162,,,
63.43535616591737,10.361142025920593,,,
63.43535616591737,10.366284357924052,25.07893949238598,1.4999999416987848,0.8667809663756252
63.43535616591737,10.366927149424482,25.284646379863123,1.4999999376109359,0.8349676767295459
63.43535616591737,10.367569940924914,25.594937433453005,1.4999999293880852,0.7880617986464697
63.43535616591737,10.368212732425347,25.79815020627256,1.499999918535971,0.7455877558149825
63.43535616591737,10.36885552392578,25.94225414882879,1.4999999323714437,0.7147332097426836
63.43535616591737,10.369498315426211,26.031901057001463,1.4999999346139403,0.6929532220911049
63.43535616591737,10.370141106926644,26.07562327994209,1.499999823755297,0.6841600198415395
63.43535616591737,10.370783898427076,26.080583002095853,1.4999996744896822,0.6858923347250588
63.43535616591737,10.371426689927508,26.05610283193229,1.4999994228276243,0.6985997132040564
63.43535616591737,10.37206948142794,25.95041528155929,1.499999307457228,0.7231758108674924
63.43535616591737,10.372712272928371,25.721275688405235,1.4999994940665875,0.7628677299123766
63.43535616591737,10.373355064428804,25.38739787488874,1.4999997057812426,0.8061534510965523
63.43535616591737,10.373997855929236,24.91258054930687,1.4999998704244741,0.8449777682420752
63.43535616591737,10.374640647429668,24.484732884405837,1.5000011595173206,0.8784987307326608
63.43535616591737,10.3752834389301,24.018330998169414,1.5000034628533943,0.9091115526749407
63.43535616591737,10.375926230430533,23.546950696210093,1.5000060535983284,0.9365977107342928
63.43535616591737,10.37785460493183,22.47018344293074,1.5000088907118294,0.9952653111054572
63.43535616591737,10.378497396432262,22.373515828206685,1.5000065009401167,1.0027391680606403
63.43535616591737,10.379140187932693,22.462091256482367,1.500002419605255,1.000983274446546
63.43535616591737,10.379782979433125,22.69648409735161,1.4999969862672062,0.9953656428430225
63.43535616591737,10.380425770933558,23.017976820159333,1.499992769698342,0.9906351600326202
63.43535616591737,10.38106856243399,23.336696372005584,1.49998765490822,0.9854566548091854
63.43535616591737,10.381711353934422,23.661897170190024,1.4999932018558018,0.9788584450160484
63.43535616591737,10.382354145434855,23.810444214655607,1.5000048387198346,0.9760592705733158
63.43535616591737,10.382996936935287,24.12930636524107,1.5000743934177043,0.959650842527179
63.43535616591737,10.38363972843572,,,
63.43560511445515,10.357606330877879,,,
63.43560511445515,10.358249127964287,,,
63.43560511445515,10.358891925050694,,,
63.43560511445515,10.359534722137102,,,
63.43560511445515,10.36017751922351,,,
63.43560511445515,10.360820316309917,,,
63.43560511445515,10.361463113396326,24.9634173114871,1.4999999687929835,0.9066122538124659
63.43560511445515,10.362105910482732,24.7834000238152,1.4999999665263275,0.9326892125779057
63.43560511445515,10.362748707569141,24.648844981537483,1.4999999689996513,0.9495696705862479
63.43560511445515,10.365319895914771,24.689326207974617,1.499999954681492,0.9194584265587233
