,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
Replicate_14,4.307116690502996,4.253774649435604,4.189834896991276,4.111363108909785,4.052048259085586,3.9812844419168623,3.8947557638109194,3.8129093575194224,3.7286595008220145,3.646460144883145,3.5492504282851636,3.4763034886350566,3.39927623087984,3.326551247678169,3.271952988919253,3.21705422834715,3.1583352698785836,3.1124646163999365,3.071782428276216,3.043156393594155
Replicate_15,4.307116690502996,4.253774649435604,4.189834896991276,4.116789388239259,4.021296239447882,3.9336043471293407,3.850698383252255,3.7693857812277725,3.6859268573381696,3.604894404385833,3.530256562595542,3.4654836489540597,3.400850646014338,3.337765000361167,3.2765810098118773,3.1959159945152695,3.1171996231180255,3.0406342737958614,2.975220916276828,2.9195211145390387
Replicate_16,4.307116690502996,4.253774649435604,4.18472340320843,4.111612602155567,4.033318601414757,3.9494701632484035,3.8717765270555677,3.7859613455395444,3.687371951685768,3.5985356668505943,3.5189534236900526,3.4450300925085635,3.3873902982433757,3.3407929001893275,3.2942038167974363,3.2432003565207,3.181186799524408,3.1219180600891363,3.0660360575481667,3.023432013254001
Replicate_17,4.307116690502996,4.253774649435604,4.18472340320843,4.1084475179832625,4.028056089457936,3.9460449492805028,3.8514478516075226,3.7645213903129187,3.6809400361926374,3.6001675230000667,3.519419592134076,3.451199213232398,3.3802894347131716,3.3168721042186404,3.2513627433486922,3.181034269511333,3.106713756037321,3.0329460418018988,2.9719765140917174,2.92374266962263
Replicate_18,4.307116690502996,4.253774649435604,4.189834896991276,4.111363108909785,4.025257551850245,3.942576323909062,3.8606578216219667,3.7814669638822562,3.7154718017369732,3.6264926290460187,3.542312711423096,3.466861609660882,3.3982230950143673,3.3561329102769273,3.3184366811697856,3.265607799327463,3.222510307378043,3.1705263181455368,3.1415937663628855,3.124242000310772
Replicate_19,4.307116690502996,4.253774649435604,4.18472340320843,4.1084475179832625,4.028056089457936,3.9436784877277278,3.8623865772784103,3.80708194405903,3.7632460300285024,3.7209815397944093,3.672828664670604,3.6152055698743446,3.5462825620550125,3.4886304177364473,3.415298147981765,3.3479345489235746,3.281907766189832,3.217711603531131,3.139079221340377,3.068014180176544
Replicate_20,4.307116690502996,4.265393730077726,4.192014812410854,4.113044520872434,4.038781742801935,3.948279884545685,3.8659120292597953,3.7869446880113697,3.707863285381171,3.625105777535247,3.5300821846804666,3.447979409578089,3.380457072549919,3.3366540955218564,3.2935192055092184,3.24838391106057,3.197737200835455,3.143007723077396,3.085689410699982,3.0309235594169577
Replicate_21,4.307116690502996,4.253774649435604,4.189834896991276,4.116789388239259,4.033315137592399,3.9463986423542714,3.8651550512473714,3.78531337220997,3.690245342463775,3.5987325955936367,3.5187753916152458,3.4508677805753205,3.402183175466062,3.3625693104567764,3.316650119025608,3.2665297760251377,3.2419581232016843,3.222777638527721,3.198305173463222,3.1397659591823635
Replicate_22,4.307116690502996,4.253774649435604,4.18472340320843,4.1084475179832625,4.035075602761012,3.9429517692818,3.868887223678172,3.7821834140132413,3.7109956998380804,3.6193390283620945,3.5358229837905415,3.457582128687142,3.393921731150827,3.352122984203407,3.308557648013349,3.26224431858247,3.209151814931766,3.1482834594085567,3.0842548454276244,3.016094783814566
Replicate_23,4.307116690502996,4.253774649435604,4.18472340320843,4.1084475179832625,4.02932270767954,3.948661633463906,3.8530475993249143,3.7646320270944407,3.6806953401956024,3.595470981454901,3.5175295451776565,3.442811696424564,3.3704070196628226,3.298722274395115,3.2356097229573955,3.1665352913485414,3.1015936861867788,3.0484408187919634,2.9968319764123867,2.9544510882215516
Replicate_24,4.307116690502996,4.259209734826278,4.186948043269686,4.113461675700345,4.030915171336211,3.949656196335,3.8686703225405172,3.787121739592575,3.706233625754991,3.621362098892827,3.5244890795173434,3.4475619888870153,3.3872499213836504,3.3352437382354467,3.2858599837818128,3.2329501518968637,3.1945352595062095,3.174858403889505,3.1562377935472146,3.121388999787752
Replicate_25,4.307116690502996,4.253774649435604,4.18472340320843,4.104081998951497,4.022002917347054,3.9405005521084058,3.8507613527411837,3.7690072823539884,3.6719955428976903,3.5877800890899305,3.5129005139520233,3.437775376369528,3.38026929850355,3.343988249290279,3.301131011279785,3.264240949377869,3.219423096581684,3.1888148288778475,3.171800228160221,3.1547014602131034
Replicate_26,4.307116690502996,4.253774649435604,4.18472340320843,4.1084475179832625,4.035075602761012,3.9522901084969253,3.8741965693348677,3.798922350650591,3.7069609374665005,3.6195292189641775,3.534899337443255,3.446163933782472,3.3690701937896703,3.2975373554284744,3.2315430892104606,3.1651883131803284,3.1175683749861753,3.0654960004999587,3.017858666275708,2.981533657403432
Replicate_27,4.307116690502996,4.253774649435604,4.189834896991276,4.150346275098748,4.112546203707601,4.069484167900101,4.011242767239789,3.940996998299691,3.8643310456762734,3.7783859090102134,3.6984063531298537,3.6022155181906523,3.5144300834278512,3.4352168193768495,3.3685472395015674,3.3158397191908504,3.2775075061407715,3.228075420327877,3.1791717375716813,3.14892306569069
Replicate_28,4.307116690502996,4.253774649435604,4.18472340320843,4.1084475179832625,4.028056089457936,3.9436784877277278,3.873437787523537,3.7997112806287205,3.7105527001322023,3.6295680935790617,3.5470216463587962,3.4685350827678136,3.3869452548903682,3.3155726634174187,3.2511865235935007,3.1854605817917676,3.1264792000864214,3.0591605881860087,2.9877027077162372,2.919129991105513
Replicate_29,4.307116690502996,4.265393730077726,4.196400319090846,4.1153750410524825,4.03305833200752,3.937447234842326,3.850489019608613,3.7668118399066692,3.6846944832877853,3.6026020629061626,3.524375422848935,3.460396755134112,3.4059706480870706,3.3549352939254184,3.304997502510343,3.2644212960069106,3.2133772462938324,3.1533730527843655,3.099504261435434,3.0351695982663753
Replicate_30,4.307116690502996,4.253774649435604,4.18472340320843,4.1084475179832625,4.024101949158064,3.9290664777797497,3.843489160661512,3.7618799728499654,3.669949027099335,3.5887472756937946,3.518799119489241,3.4335662014970074,3.3602833920327764,3.2979604198343537,3.232184021907446,3.1636653561834382,3.0977665172353213,3.0434395852974974,3.0090840611838177,2.9838177298253594
Replicate_31,4.307116690502996,4.253774649435604,4.189834896991276,4.121258844431522,4.0409712632331045,3.954797093120118,3.8731462341649974,3.791267495397845,3.7250555582691636,3.635901698898656,3.551641258562719,3.474683863018986,3.404144691164235,3.345193219517497,3.2830601490290627,3.220752833025556,3.1542433088115205,3.0911373186729785,3.0212749291745626,2.948589685269151
Replicate_32,4.307116690502996,4.259209734826278,4.200496588508865,4.124392320351738,4.038508903847862,3.955605159437222,3.868899102452933,3.78607604543167,3.704620080611292,3.621851646972204,3.5473440053478673,3.463411451728449,3.3843753009468776,3.3072921278840104,3.260761384438541,3.2059785318655187,3.150449721547896,3.0954436906385423,3.04866679180798,3.007240612438874
Replicate_33,4.307116690502996,4.253774649435604,4.189834896991276,4.111363108909785,4.033355810250037,3.9539791696404096,3.8723900073514343,3.791003198149947,3.7105757982660967,3.6329249138238984,3.5599700731775616,3.469877571839723,3.3918920333728506,3.3606011300113545,3.3254363967857103,3.29120950594709,3.2588131177517092,3.2195546940357387,3.1676318102935053,3.124053207771035
Replicate_34,4.307116690502996,4.253774649435604,4.18472340320843,4.1084475179832625,4.035075602761012,3.9530277606108055,3.8873928299708056,3.800846063304332,3.717921833646323,3.6355457120161274,3.5402115176641447,3.4597383450088506,3.400780089486423,3.355564979540401,3.3197427311571754,3.2836982760782134,3.246072491169431,3.2146623291410226,3.161617699536193,3.1016735313514707
Replicate_35,4.307116690502996,4.253774649435604,4.189834896991276,4.116789388239259,4.026250720935225,3.9519139286883904,3.880855335064571,3.802570630271245,3.709068163634928,3.6223891222145292,3.5318793220298463,3.448715331861588,3.3679804743734882,3.2961922074098786,3.2300088121987764,3.1691601881933877,3.1082510951707136,3.053469291457154,3.009864043468506,2.9849030978776963
Replicate_36,4.307116690502996,4.253774649435604,4.18472340320843,4.1084475179832625,4.024101949158064,3.9374128189988538,3.8571773717127638,3.773690059771075,3.6863017779509946,3.6062193012539434,3.534126326703683,3.4612772396695215,3.3862986434289315,3.319680720348418,3.236752585872926,3.175296632392491,3.1084687063757785,3.0331744180154407,2.9707792898145593,2.918140567332977
Replicate_37,4.307116690502996,4.253774649435604,4.189834896991276,4.116789388239259,4.024623841509424,3.9378857697889016,3.8525091260024387,3.7757330582414954,3.68691371865558,3.601968478174521,3.518825374565307,3.4389408253570037,3.3878587972026155,3.3545119522960642,3.3226168203058215,3.281146260111891,3.252205680508652,3.232041670730149,3.2048275347157356,3.167306994826596
Replicate_38,4.307116690502996,4.253774649435604,4.189834896991276,4.134722852373085,4.086380348766722,4.0265692017889085,3.9554579011167643,3.874420542728486,3.788181365516036,3.7056807908460327,3.6237599631151878,3.529642603214521,3.443867119830604,3.364757857928347,3.295990444614458,3.234879621810296,3.1933655603958853,3.1507364225447096,3.1031476171195127,3.0649203760512416
