,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
Replicate_10,-63.986282680199345,-50.45976938517687,-29.859848948971706,-10.62778531016183,1.75495285516787,4.640373599203775,7.4849555625919475,6.56021694094033,5.242756098146767,3.5298002544100515,-0.6235911230992135,-14.240943025536865,-38.69257189909187,-56.971133395485666,-37.14686272914173,-9.71861314420068,4.0310436915901615,6.665188551006639,9.037961835639663,18.149535528380806
Replicate_11,3.1601576629895147,3.3995117121831493,4.7156984713476655,6.112393440615072,12.487466688604837,14.61168456149965,24.89643616227113,17.546989358622493,21.247612921940803,3.61561609317449,-3.8388087687541566,-22.842824621754872,-44.34156905244146,-56.04484746108772,-29.96558313519532,-14.673794498347053,-8.314097263817848,-0.8526067919443487,1.4968128742531355,1.6774024038801396
Replicate_12,1.8136615810043766,0.262219306032347,0.07424641974471569,0.4190336802122312,-2.1944497581793376,-19.96237555414345,-36.30551997278529,-37.69973159361187,-27.836042455876836,-25.056268333708438,-25.176412694598522,-26.05100434304103,-19.806886801255864,-18.61365934993742,-15.079758378432862,-3.4844123565797096,2.196475819086644,1.7830509337716949,1.4294227939534745,0.9672905871195625
Replicate_13,22.225698862950317,24.974782650081977,24.418489612671237,9.563479603378603,3.652332198016526,-1.3345211228671952,-10.413483905298452,-37.021024261452126,-67.62241736880229,-78.47860983849878,-92.3916733892015,-88.55464399295919,-71.80058533770178,-44.98620983789442,-27.587835473493612,-18.94352427677268,-9.42658620542986,-1.3232338290907348,-0.868583916795675,1.7249040532547193
Replicate_14,4.860645826244652,3.996462230974804,4.360859555373138,3.8785043405334036,3.985136606954793,4.0967762632498514,3.2219387005905062,-0.5271707320909091,-4.700774080226706,-3.53567396770377,-11.734157318003906,-26.66435783563811,-32.02658538733955,-40.12537128109364,-57.5730688203646,-64.31119339107136,-47.066793924446415,-19.410973881283482,-8.956084230617156,2.047900933335299
Replicate_15,3.1887454026523097,3.3676169243331713,3.5550009266829443,3.6326664521187872,2.986313947020746,1.6599026834674384,-0.8993496546012529,-0.5009187627838523,-1.1515999814532303,1.945263947456371,-15.740459995901375,-28.17309380947057,-21.096043095684333,-3.593442732924632,5.198103212175312,5.740652525199828,17.26505217274264,38.08357631870384,53.42600289084315,72.53697359718029
Replicate_16,20.73871003726134,23.334908181090277,16.068061764416708,8.139733518032884,3.7440314653527014,3.298316229051099,3.857333461505476,4.197215164384394,3.9628771577192055,2.980997063225792,-10.572712956297634,-33.88259842391738,-48.726596552649866,-62.98244091160454,-71.33869215643506,-68.03909257065426,-37.85605237241612,-11.77879817359981,-2.7234219461633646,-1.7114461915802544
Replicate_17,30.554148765970474,21.886120052693926,14.189571353134848,10.172336497491045,4.014769474256825,2.755501015227585,-0.7050632480055274,-2.9300843432957637,-2.4415657018927237,0.09096811688564088,-12.21186922756765,-31.742173795048263,-41.55857043785059,-33.23746522470222,-38.13467328709058,-40.26063568229253,-27.189833962036584,-5.4941852272048415,4.907497589126313,7.054406535474783
Replicate_18,29.173871332153674,12.975315029610119,7.963178320524616,3.9537386921589013,3.5324304835666003,-2.01884794384642,-5.149865730949148,-2.4855161539900683,-2.140799328515282,-4.698831460612716,-30.448655376311695,-56.344228517678246,-83.49804796666773,-94.36424264305106,-90.0982022764241,-38.9020889580498,-4.6691494745775755,6.8484943255019,9.334253957467194,12.896027632285028
Replicate_19,3.2199675444878912,3.423097853230312,3.5511472117934297,1.7794990046031256,-4.745404184061245,-8.823234090968581,-18.764001720663753,-18.890076039514952,-10.104592094046149,-0.05016742104945493,-16.49228336340398,-39.75411913107859,-61.18873870258942,-74.12462327691111,-76.42016447426361,-46.288314539873554,-30.725152884183423,-17.39008416768232,-5.918052825630852,-3.6399399323045465
Replicate_20,3.0874612202382847,3.3548567321312053,3.2423762288680686,-1.2352033922762258,-13.821060610995769,-21.030251706253807,-23.93939032143241,-33.49229308531222,-37.88298371664409,-43.03693528796163,-30.889974850647974,-6.297946211139978,6.073228792349276,7.617021452378887,12.909885637968392,38.07496764346515,45.70562117445107,23.047658969987168,10.38226869670586,-3.1061761486655275
Replicate_21,8.915058224400916,7.405237626047915,7.455003205781552,3.7577486781834573,2.6211449431566605,-8.966685802288811,-39.93967577817154,-52.669593080933126,-56.83039086293387,-41.73788469471142,-14.36248043060439,-4.235123300026911,-18.09421987981488,-27.089987469266866,-24.479081149341802,-34.9043424958068,-41.43584254724492,-26.962194879411864,-6.485568717427039,-14.702732431305336
Replicate_22,7.843292437560399,5.686770340772136,9.427742317953083,6.976916187660619,3.7026549109451423,-11.703254381084156,-44.65605015281258,-61.84467189797927,-59.99118165732424,-46.89219778584094,-21.76241715239588,-2.583480677695789,-1.0467475710436354,-4.224330865832596,-5.650780669299969,-1.6250331004447174,-4.558823880002247,-9.075668606838603,-26.96736850008428,-28.98158022575187
Replicate_23,28.676118914726935,30.707025930137682,19.359330651613625,12.301762259804244,4.948401957015332,3.621926623683466,0.2907480874416466,-2.2383963800546702,-5.068769120862116,-7.230953177862343,-27.56323011223777,-43.25164729388766,-53.38935386428206,-46.53295257203857,-32.374136867701154,-11.811632995963521,4.285343054280212,6.140594059488015,7.1514681479968285,4.867604341863897
Replicate_24,3.1347708461730277,3.3656671834214977,4.002976069006572,4.0542479149506345,3.702186328405914,1.0670970665941917,-6.893215051661711,-9.831904265977835,-5.6223243714611275,0.9950200510302785,1.5110046771490941,0.8755229294991071,1.8070112794831465,4.283667031168074,4.830314671278038,5.223661640871108,8.661936957822821,11.34620760581219,13.069568470588344,16.959889230738405
