,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
Replicate_0,0.08068070000635523,0.07934109633390729,0.07929322776842218,0.07964919723425333,0.07956838605591901,0.07826515558841418,0.07820765304704236,0.07804553718278301,0.07806145135715147,0.07727516002189806,0.07690742770304158,0.0766551453309584,0.07665909488367367,0.0764057911911929,0.07634060769993106,0.07601860662883275,0.07616901849536666,0.07568081353919755,0.075671148280931,0.07533834384223388
Replicate_1,0.08978185440343567,0.08967114615197859,0.08968780603176167,0.08890041695349636,0.08755691087572305,0.08722787634827499,0.08716273913574593,0.0870988015666603,0.08665068732272112,0.08635809651664503,0.08617724092145046,0.08612972276019357,0.08605575031557197,0.0860898035607673,0.08587792853232694,0.085577749761175,0.08595774734901095,0.08632548665872887,0.0870063499539948,0.08481784295472586
Replicate_2,0.1055037624285628,0.10449677835516899,0.10441845953707501,0.10431690720713213,0.1034533941605094,0.10317543294056578,0.10246243992284157,0.10051951878043218,0.09525540608724856,0.09011172457319075,0.08774225421719062,0.08916663526583987,0.08862767416776329,0.08535875515520175,0.0840787207151558,0.08282294223070981,0.08152438737015684,0.0811063842877143,0.08162088031508954,0.0802628433582546
Replicate_3,0.07054487886525204,0.07108986583608766,0.07046890942577276,0.06839599833148231,0.06768619903357202,0.06771482266204613,0.06765700991495353,0.06724834514351011,0.06727310012851692,0.06609757675261728,0.06378044765793274,0.062278967750381095,0.060989547426222736,0.06040697607131664,0.060240268976341355,0.060382828544733785,0.06052114092102532,0.06073122513946864,0.06042970588131721,0.060494332691585065
Replicate_4,0.13513757548187175,0.13160738983822845,0.12755809452815298,0.12420808220005329,0.12191379353021468,0.1191651284074782,0.1114135139940431,0.10327935735033573,0.09761076546382755,0.09485505017490438,0.09295606804100001,0.09351357228633851,0.09411375166572213,0.0940054122367065,0.09407490688186637,0.09414013951519017,0.09400927597148775,0.09367868559737222,0.0932975605992727,0.09318860925140969
Replicate_5,0.08638781240611135,0.08605678717889707,0.0858208232169537,0.08542871883037956,0.08533199222467909,0.08373993889759941,0.083403621346091,0.08358041961602844,0.08415763447480167,0.08427877144443072,0.08344439505811402,0.08368036535374128,0.08355190329002751,0.08333690260166933,0.08337053680550993,0.08181669041308676,0.08107056675220987,0.08095961902506528,0.08096326031021059,0.08010498291589917
Replicate_6,0.14373217105514174,0.14290781296214733,0.13832298893540002,0.13078541333144256,0.12364113595254032,0.11386899645584281,0.10427490295919033,0.09683925976674627,0.08410935538132422,0.07770096881946342,0.07707322356004795,0.0771422008041681,0.07718084588162286,0.07687368937126944,0.0767076887997911,0.07666674238713685,0.07658158604257638,0.07640571450349308,0.0760657076366673,0.07593060202090103
Replicate_7,0.08015233763858681,0.07941678138824736,0.07847403499507512,0.07771484313248532,0.07771295665884932,0.07742454532386972,0.07599725829535188,0.07288835925068282,0.07081731641737472,0.06944126583933798,0.0687183708566991,0.06827165504025325,0.0684269702884919,0.06872448173981828,0.06726911941761095,0.06420102007107373,0.062334690814861655,0.06063659505395691,0.0599355751035181,0.05992708088054134
Replicate_8,0.11163345000208229,0.10777829398523484,0.10249542900275041,0.09697266954004943,0.09404538102804277,0.0913258621530605,0.09140947851279381,0.0900997753251276,0.08939888870405843,0.08950904883669668,0.0895368702210462,0.08923788623124199,0.08827416684890232,0.08684565414379372,0.0861558772647157,0.08606410997902934,0.08566346846854204,0.08500074780331787,0.08432134071751962,0.08375173831353744
Replicate_9,0.12057432570435989,0.12104534149352292,0.11821914586268394,0.1133976141504122,0.1003948044533197,0.08703823121575406,0.0828962864828984,0.08057328689733786,0.07820974153024939,0.07635280680446031,0.07526941911217597,0.0753942141155307,0.07542591447893271,0.07566942857258263,0.07603144149069459,0.07597890486114434,0.07622646705036797,0.07611451097799239,0.07506451454375779,0.07311027309257447
