,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
Replicate_0,50.35503117880011,48.05013937735892,23.49511460704445,5.443921340713854,3.107829334088443,-12.939289279208127,-11.610615112292994,0.6546179758190964,11.065400709701173,26.555110803878005,25.342170982357572,39.81866596617285,24.72934431145405,10.47649615970291,7.000262398479587,7.169343851802936,4.39441924691193,-8.688271891632676,-22.91385973271783,-22.213417213278163
Replicate_1,3.2048935559089125,3.410754290131412,3.5745965661352046,3.6339579071452954,3.7743103531234383,3.9891802207487856,4.188753614122865,4.312806779961708,4.5132724827806125,4.47309784245812,4.501807020779447,4.205586675038559,4.235706789975001,3.8863978537740813,1.8486709142314406,2.0482017557560637,2.267704691599868,0.7791889359642199,-1.2031311326519019,-1.0437927359118644
Replicate_2,-0.5275504232371053,-0.12341750154643627,-18.090951742959916,-32.89762920561364,-8.052853619719277,0.6737740670176384,0.7273918298982016,3.8664671876110708,4.97260362777782,4.820494414912761,4.881355397145272,5.767476265868113,7.087542240530739,8.389087761592425,11.915861017316324,11.903533111073987,15.970876305946284,11.806149091635499,8.589386082821623,8.689889820305774
Replicate_3,2.8224952654347204,2.9958974288961775,3.3472647874411905,3.635930989136465,4.4038155591841655,3.9067851239091365,4.095190913341687,4.533864898050777,9.075967900011753,16.89179547451195,16.556178878411533,23.369345778718568,17.9489002124878,14.019408662743707,11.178093403564015,11.322151151770955,11.237435617733201,3.3162013299831425,-2.3264124096764904,-2.050707351044358
Replicate_4,53.91369087601109,51.46792043228001,35.863549302159434,38.99962517391697,36.90008109535427,36.54707381310423,34.70580465716736,27.80722167664345,10.890928290075824,6.051286098935915,6.2080773923561745,4.238175417866759,0.7500357696468596,-4.07299022231049,-6.620739513183377,-6.108727342105391,1.3994095756555809,12.71101564086774,10.039440993441705,9.119361732747496
Replicate_5,17.129078469679648,16.496132419424022,5.452980206528623,3.6531516643256197,3.8798666761650153,4.0114964599918554,4.210706732982538,4.184843223581521,2.6278366969567624,4.12041898071838,4.156300162778694,5.056473013593212,6.437287864540536,6.760032455357097,5.396713708019103,5.569131422068201,5.421302098210221,0.17827403092410554,-12.852733134839344,-12.35860154604881
Replicate_6,3.223850381195666,3.4312643962414686,3.373778647563449,-1.6844114376011101,-25.461755176214655,-51.485387346590876,-49.097232383274104,-45.41089158438218,-45.09471192026385,-39.842809919552124,-37.32981222516504,-33.93570118851018,-18.863810710566916,-9.293539970694376,-6.428238371510999,-6.286346308199686,-1.0012769419185643,3.4876322700254,-3.078551440183813,-2.9029987127119266
Replicate_7,3.1996360301413063,3.3758169415921113,2.878332833371956,1.4686260704413034,2.4869580079898834,-3.664421960762103,-3.330011581502457,3.3156251339643874,3.526529707520443,2.090176711518253,2.3132804288967455,-0.6434316498328223,-1.5872890513698246,2.4338198004609417,3.535047725225142,3.625692962464733,3.8025150380469226,-7.134348140244613,-24.52972994323444,-23.78279903598854
Replicate_8,43.820423689487484,41.79217426864816,31.50239541804854,23.596252072265518,41.60315870895921,31.943044225973672,30.306324462259994,22.427131092948724,11.10285627899201,13.438181600071083,13.586473615767364,25.77185906962067,34.47817930184176,29.17138831853743,23.59675725545131,23.244923629871405,10.165626228945705,-11.522467974898777,-29.114947851235094,-28.212545151840935
Replicate_9,10.480740517067606,10.261550742932858,3.822504412057972,2.6451699211932143,-5.532806378827208,-16.805522230915138,-15.716298579389994,-31.990968361493728,-40.475448264274775,-24.662784260411932,-22.77960648033102,-10.593533237557468,-4.58017041622625,-0.5404436671282951,0.24629589932165485,0.3249512632343152,-4.446703603182341,-21.118281311804317,-22.072878776328636,-21.496064833380398
