,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
Replicate_0,0.08068070000635523,0.08003464957730064,0.07996324345225955,0.08005750072060855,0.08039953296451623,0.08132864124441701,0.08263808298094225,0.08395568337484867,0.08469713853367052,0.08492723026149146,0.08468255019016596,0.08399494676277373,0.08340985742169109,0.08266034211307885,0.08208984400091936,0.08169419102210736,0.08092959913133145,0.08034155130257195,0.07960869007705043,0.07919492944451681
Replicate_1,0.08978185440343567,0.08967114615197859,0.08949708001862794,0.08956757848593652,0.08933832331038417,0.08850697409040809,0.08749490874788271,0.08657039884543995,0.08560787630230986,0.0847059041825371,0.08290381291414844,0.08116000221073921,0.08008850887405737,0.07966909940756768,0.07949566593893281,0.07885432703886323,0.07758186460083602,0.07645017958836484,0.07525512293374181,0.07434735863667195
Replicate_2,0.1055037624285628,0.10449677835516899,0.1042179099385583,0.1044144461489432,0.10437719142345066,0.10401032376918405,0.10327391992868663,0.10246870604152584,0.10195328009550673,0.10183981578532555,0.10247431152523123,0.10205045608699143,0.10019086971647491,0.09762324736031468,0.0954274179350206,0.09447065187259904,0.09464674356616166,0.09511810978468876,0.09492718295409266,0.09317669821035253
Replicate_3,0.07054487886525204,0.07082267459296615,0.07030978336154389,0.06946831361679327,0.06930494892986482,0.07012645656468566,0.07076700094512371,0.07019594336746186,0.06854786587855037,0.06724562810534752,0.06597022048424575,0.06467585061824185,0.06361085206684773,0.06299348404327083,0.06294665332141952,0.06356284525977131,0.06399789442272953,0.0636616717757378,0.062392909435154,0.06127344358582786
Replicate_4,0.13513757548187175,0.13160738983822845,0.12786400481202312,0.1242935765405258,0.12037163853879809,0.11722495248790783,0.11546301224072714,0.11415284356002973,0.11242776520898463,0.10914952544549472,0.10545000105285582,0.10223905605114071,0.09914640503367222,0.09699239190726573,0.09428181003871158,0.09105302049928199,0.08871189261430049,0.08586808382831555,0.08232623141902516,0.0794504691124503
Replicate_5,0.08638781240611135,0.08605678717889707,0.08598048018779575,0.08578968749637957,0.08560416880116598,0.08500616418386692,0.08449088039113911,0.08366748820972825,0.08304895313298827,0.0829110218389426,0.08232778890449466,0.0811614577903918,0.07959548929939743,0.07809149477660657,0.07740205137604181,0.07748333683829563,0.0778720978516447,0.07814545632200069,0.07754793748617408,0.07730087998981358
Replicate_6,0.14373217105514174,0.14290781296214733,0.14091581634812123,0.13731096309788435,0.13240381788647448,0.12734977985765572,0.12318600898351656,0.11882735650209968,0.11387091723074173,0.10935048666490502,0.10598425284187998,0.10372028668055043,0.10232100914626621,0.10089802697416152,0.10003388086516124,0.09964095163054018,0.09934548014716736,0.09869639152340168,0.09792975477486919,0.09713867637604363
Replicate_7,0.08015233763858681,0.07941678138824736,0.0788247427318798,0.0781369349394874,0.07732457202659514,0.0764797278131259,0.07612831458170556,0.07628216543847897,0.0763832641712472,0.07635877564097819,0.07636246716996892,0.07634484559707327,0.07629745248253725,0.07628014231772338,0.07627163398053101,0.07644746823404763,0.07655610940374974,0.07635567102320555,0.07603615741917669,0.07582685256957683
Replicate_8,0.11163345000208229,0.10777829398523484,0.10453523664419367,0.10069689097251985,0.09663676973721293,0.09306115110891185,0.090779452556258,0.0886875753153728,0.08761617548497881,0.08744990597349683,0.0870828608060473,0.08580967848885077,0.08423328458418315,0.08300385856437732,0.08200327630766724,0.08108512226747322,0.07950511764238602,0.07658513552756012,0.07303553558366849,0.06995628769857774
Replicate_9,0.12057432570435989,0.12104534149352292,0.1197045839125403,0.11749294986078959,0.11554375277673248,0.11220443058703883,0.10630033152541485,0.09736161947425911,0.08908382989537296,0.0834395756859843,0.08017317770905624,0.07847445285299665,0.07786072646104776,0.07774719840245214,0.07735042851683366,0.07699310856279262,0.07648450256489012,0.07691384078887359,0.07737922259248978,0.0772677084263514
