,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
Replicate_0,0.08068070000635523,0.07983975599223114,0.07966596271444837,0.07966708434733114,0.07975815441190788,0.08025993208918812,0.08096357585211221,0.08154695351121687,0.08011189003200071,0.07853607852380208,0.07770898385563599,0.0771601543085314,0.0771534050945413,0.07713854678012609,0.07695799279249477,0.07685161969123123,0.07656053131458623,0.07608214917303613,0.07586859414908272,0.07588594504611887
Replicate_1,0.08978185440343567,0.08978313942347964,0.08968162768014168,0.0895064811265339,0.08939066765728136,0.0891045470574616,0.08893258360181203,0.08893343348135883,0.08874470793012547,0.08835123357028031,0.08811879428602451,0.08772234290519844,0.08736159223647871,0.08701148958626194,0.08666713921905483,0.08649891805572345,0.08645457332794229,0.08649371891089785,0.08651937328885563,0.08653801418652217
Replicate_2,0.1055037624285628,0.10493349948389114,0.10430121567559637,0.10416554571750657,0.10435300072792328,0.10412186219205309,0.10397464896741022,0.10379960701331409,0.1039453166005335,0.10452695412214304,0.10495813478391636,0.10506344398295368,0.10476827467483256,0.1042547601236271,0.10319791504012324,0.10246713222316471,0.10127663696393696,0.09983656430574632,0.0988828535007656,0.09825654410109289
Replicate_3,0.07054487886525204,0.07111517059445271,0.07124671053434181,0.07064030808590217,0.06887701721142632,0.0682179076902664,0.06777227249500463,0.06714513516087643,0.06605938734886556,0.06481740570065195,0.06406165864620465,0.06334851543616803,0.06304047028156613,0.06292591892193171,0.06290028170779924,0.0628929764711903,0.06296854477738459,0.06278053406398654,0.0625825380684516,0.06247423756258022
Replicate_4,0.13513757548187175,0.1320458651854799,0.12974597066011356,0.12677993794704195,0.12338439994931437,0.11973977103402096,0.11744197927322814,0.11640078131556225,0.11648590343622113,0.11681891400494682,0.11707579867579636,0.11740341385993244,0.1181484838614646,0.11934824592926337,0.12069351172336282,0.12177891077615254,0.12155949560897024,0.11875283773493642,0.11671181179272339,0.11552066063567744
Replicate_5,0.08638781240611135,0.08589369176270202,0.08575127432407473,0.08575819452778907,0.08558644556956067,0.08531860710215512,0.08515905325976902,0.0851871154141472,0.08499360803356393,0.08485763281345877,0.08481130096437425,0.08486215713568626,0.08508872716254459,0.0854242819930403,0.08549331653882347,0.08554348911857604,0.08561204117288473,0.08465421182148128,0.08328819874358141,0.08240079275821613
Replicate_6,0.14373217105514174,0.14376342624497954,0.14302889691100978,0.14112649875193817,0.13567689781600492,0.12885757119755642,0.12427487435750975,0.11921059274757563,0.11093677311955688,0.10379471527633263,0.09901476375250885,0.09451350892878363,0.09158842859346616,0.08982030778939608,0.08845740630410182,0.08751229025967885,0.08729815755555859,0.08785834550020205,0.08754932027021221,0.08733804502290926
Replicate_7,0.08015233763858681,0.0798806500678143,0.07930092323556145,0.07877658884247185,0.07858660884629058,0.07787806004377439,0.07740725938804469,0.07733278039359828,0.07642795163876184,0.07521496494911709,0.07448737607464886,0.07357638841945038,0.07285569066181623,0.07257073411423344,0.07246177225285301,0.07239619211534619,0.07236182299426953,0.07214735677219203,0.07208322192412217,0.07223648201987236
Replicate_8,0.11163345000208229,0.10843085841691315,0.10585342688247507,0.10332931928430769,0.0986786796151602,0.09477219036623172,0.09231504966414023,0.09118400538491835,0.09121009312431275,0.09100957097177304,0.09087199735040428,0.09032893325462674,0.08995546313663141,0.0900515093118062,0.09051609214971693,0.09093468785685574,0.09108325175050666,0.08918241007634099,0.08726053801530821,0.08610853700197911
Replicate_9,0.12057432570435989,0.12189771026338761,0.12203166943280014,0.12051505422730988,0.11681470529884354,0.11266829399576404,0.10980713389723112,0.10427444538253423,0.0952173539130732,0.08918550519034456,0.08515176917391344,0.08258856313807714,0.08083303815283292,0.07981169900898909,0.07890202379015786,0.0782596358864268,0.07672662599932052,0.07386589926626844,0.07212919693847536,0.07102026309999791
